url,filing_uuid,filing_type,filing_type_display,filing_year,filing_period,filing_period_display,filing_document_url,filing_document_content_type,income,expenses,expenses_method,expenses_method_display,posted_by_name,dt_posted,termination_date,registrant_country,registrant_ppb_country,registrant_address_1,registrant_address_2,registrant_different_address,registrant_city,registrant_state,registrant_zip,registrant,client,lobbying_activities,conviction_disclosures,foreign_entities,affiliated_organizations,issue_codes,i_NUMBER,i_EMPTY,c_id,c_url,c_client_id,c_name,c_general_description,c_client_government_entity,c_client_self_select,c_state,c_state_display,c_country,c_country_display,c_ppb_state,c_ppb_state_display,c_ppb_country,c_ppb_country_display,c_effective_date,r_id,r_url,r_house_registrant_id,r_name,r_description,r_address_1,r_address_2,r_address_3,r_address_4,r_city,r_state,r_state_display,r_zip,r_country,r_country_display,r_ppb_country,r_ppb_country_display,r_contact_name,r_contact_telephone,r_dt_updated
https://lda.senate.gov/api/v1/filings/0f614517-c2f1-43dc-ac9b-b99440a8e681/,0f614517-c2f1-43dc-ac9b-b99440a8e681,2@Y,2nd Quarter - Termination Amendment (No Activity),2020,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/0f614517-c2f1-43dc-ac9b-b99440a8e681/print/,text/html,,,,,Richard Bagger,2020-04-16T15:10:42.820000-04:00,2020-04-06,United States of America,,15 Maple Avenue,,False,Morristown,NJ,7960,"{'id': 401105567, 'url': 'https://lda.senate.gov/api/v1/registrants/401105567/', 'house_registrant_id': 401105567, 'name': 'CHRISTIE 55 SOLUTIONS LLC', 'description': 'Public Affairs Firm', 'address_1': '15 Maple Avenue', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Morristown', 'state': 'NJ', 'state_display': 'New Jersey', 'zip': '07960', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'RICHARD BAGGER', 'contact_telephone': '+1 973-998-6652', 'dt_updated': '2022-04-06T16:08:33.818502-04:00'}","{'id': 205716, 'url': 'https://lda.senate.gov/api/v1/clients/205716/', 'client_id': 12, 'name': 'DONJON-SMIT LLC, AN OPA-90 ALLIANCE', 'general_description': 'Provider of Oil Pollution Act of 1990 maritime and emergency response services.', 'client_government_entity': False, 'client_self_select': None, 'state': 'TX', 'state_display': 'Texas', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'TX', 'ppb_state_display': 'Texas', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2020-01-16'}",[],[],[],[],[],0,1,205716,https://lda.senate.gov/api/v1/clients/205716/,12,"DONJON-SMIT LLC, AN OPA-90 ALLIANCE",Provider of Oil Pollution Act of 1990 maritime and emergency response services.,False,,TX,Texas,US,United States of America,TX,Texas,US,United States of America,2020-01-16,401105567,https://lda.senate.gov/api/v1/registrants/401105567/,401105567,CHRISTIE 55 SOLUTIONS LLC,Public Affairs Firm,15 Maple Avenue,,,,Morristown,NJ,New Jersey,07960,US,United States of America,US,United States of America,RICHARD BAGGER,+1 973-998-6652,2022-04-06T16:08:33.818502-04:00
https://lda.senate.gov/api/v1/filings/0eed16bf-d271-4c41-af0d-e1c317a71006/,0eed16bf-d271-4c41-af0d-e1c317a71006,2@Y,2nd Quarter - Termination Amendment (No Activity),2020,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/0eed16bf-d271-4c41-af0d-e1c317a71006/print/,text/html,,,,,"Paul J. Reagan, Sr. Vice President & Director",2020-04-24T10:59:55.560000-04:00,2020-04-06,United States of America,,"2001 K Street, NW; Suite 400",,False,Washington,DC,20006,"{'id': 24486, 'url': 'https://lda.senate.gov/api/v1/registrants/24486/', 'house_registrant_id': 33788, 'name': 'MCGUIREWOODS CONSULTING (A SUBSIDIARY OF MCGUIREWOODS LLP)', 'description': '&#226;€‹Public Affairs Government Relations Services', 'address_1': '888 16th Street, N.W.; Suite 500', 'address_2': 'Black Lives Matter Plaza', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20006', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'PAUL J. REAGAN', 'contact_telephone': '+1 202-857-2909', 'dt_updated': '2024-01-25T12:58:46.531171-05:00'}","{'id': 204307, 'url': 'https://lda.senate.gov/api/v1/clients/204307/', 'client_id': 1004785, 'name': 'BANK OF AMERICA, N.A.', 'general_description': 'Banking', 'client_government_entity': False, 'client_self_select': None, 'state': 'NC', 'state_display': 'North Carolina', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'NC', 'ppb_state_display': 'North Carolina', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2020-04-06'}",[],[],[],[],[],0,1,204307,https://lda.senate.gov/api/v1/clients/204307/,1004785,"BANK OF AMERICA, N.A.",Banking,False,,NC,North Carolina,US,United States of America,NC,North Carolina,US,United States of America,2020-04-06,24486,https://lda.senate.gov/api/v1/registrants/24486/,33788,MCGUIREWOODS CONSULTING (A SUBSIDIARY OF MCGUIREWOODS LLP),&#226;€‹Public Affairs Government Relations Services,"888 16th Street, N.W.; Suite 500",Black Lives Matter Plaza,,,Washington,DC,District of Columbia,20006,US,United States of America,US,United States of America,PAUL J. REAGAN,+1 202-857-2909,2024-01-25T12:58:46.531171-05:00
https://lda.senate.gov/api/v1/filings/3dcb9bac-1b71-40fc-a693-13880cbfa346/,3dcb9bac-1b71-40fc-a693-13880cbfa346,2@Y,2nd Quarter - Termination Amendment (No Activity),2020,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/3dcb9bac-1b71-40fc-a693-13880cbfa346/print/,text/html,,,,,larry c lavender,2020-07-13T16:16:11.573000-04:00,2020-04-01,United States of America,,2422 Park Lane South,,False,Mountain Brook,AL,35213,"{'id': 401104727, 'url': 'https://lda.senate.gov/api/v1/registrants/401104727/', 'house_registrant_id': 401104727, 'name': 'LAVENDER CONSULTANTS', 'description': 'Consulting', 'address_1': '2422 Park Lane South', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Mountain Brook', 'state': 'AL', 'state_display': 'Alabama', 'zip': '35213', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'LARRY C. LAVENDER', 'contact_telephone': '+1 205-790-4376', 'dt_updated': '2024-01-12T12:36:51.337464-05:00'}","{'id': 205480, 'url': 'https://lda.senate.gov/api/v1/clients/205480/', 'client_id': 101, 'name': 'SMART PAYMENT PLAN', 'general_description': 'Bill Payment Service', 'client_government_entity': False, 'client_self_select': None, 'state': 'TX', 'state_display': 'Texas', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'TX', 'ppb_state_display': 'Texas', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2020-04-01'}",[],[],[],[],[],0,1,205480,https://lda.senate.gov/api/v1/clients/205480/,101,SMART PAYMENT PLAN,Bill Payment Service,False,,TX,Texas,US,United States of America,TX,Texas,US,United States of America,2020-04-01,401104727,https://lda.senate.gov/api/v1/registrants/401104727/,401104727,LAVENDER CONSULTANTS,Consulting,2422 Park Lane South,,,,Mountain Brook,AL,Alabama,35213,US,United States of America,US,United States of America,LARRY C. LAVENDER,+1 205-790-4376,2024-01-12T12:36:51.337464-05:00
https://lda.senate.gov/api/v1/filings/4683ad1a-4d2e-4472-8bf7-c3131164b6d3/,4683ad1a-4d2e-4472-8bf7-c3131164b6d3,2@Y,2nd Quarter - Termination Amendment (No Activity),2020,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/4683ad1a-4d2e-4472-8bf7-c3131164b6d3/print/,text/html,,,,,Michael G Rossetti,2020-07-15T13:39:22.730000-04:00,2020-04-01,United States of America,,"1900 K Street, NW Suite 730",,False,Washington,DC,20006,"{'id': 401105054, 'url': 'https://lda.senate.gov/api/v1/registrants/401105054/', 'house_registrant_id': 401105054, 'name': 'LIPPES MATHIAS LLP (FKA LIPPES MATHIAS WEXLER FRIEDMAN LLP)', 'description': 'Law firm', 'address_1': '1900 K Street, NW Suite 730', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20006', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'MICHAEL ROSSETTI', 'contact_telephone': '+1 202-888-7611', 'dt_updated': '2024-01-22T12:40:50.822877-05:00'}","{'id': 203103, 'url': 'https://lda.senate.gov/api/v1/clients/203103/', 'client_id': 36, 'name': 'THE ROOSEVELT GROUP (ON BEHALF OF AVIATION SPECIALTIES UNLIMITED)', 'general_description': 'Consulting Firm', 'client_government_entity': False, 'client_self_select': None, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2019-04-09'}",[],[],[],[],[],0,1,203103,https://lda.senate.gov/api/v1/clients/203103/,36,THE ROOSEVELT GROUP (ON BEHALF OF AVIATION SPECIALTIES UNLIMITED),Consulting Firm,False,,DC,District of Columbia,US,United States of America,DC,District of Columbia,US,United States of America,2019-04-09,401105054,https://lda.senate.gov/api/v1/registrants/401105054/,401105054,LIPPES MATHIAS LLP (FKA LIPPES MATHIAS WEXLER FRIEDMAN LLP),Law firm,"1900 K Street, NW Suite 730",,,,Washington,DC,District of Columbia,20006,US,United States of America,US,United States of America,MICHAEL ROSSETTI,+1 202-888-7611,2024-01-22T12:40:50.822877-05:00
https://lda.senate.gov/api/v1/filings/0d7c1d7b-1020-4788-b95b-cf0ac7ac76e9/,0d7c1d7b-1020-4788-b95b-cf0ac7ac76e9,2@Y,2nd Quarter - Termination Amendment (No Activity),2020,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/0d7c1d7b-1020-4788-b95b-cf0ac7ac76e9/print/,text/html,,,,,"Timothy K. Beeken, Counsel & Managing Attorney",2020-07-20T08:29:14.977000-04:00,2020-06-30,United States of America,,919 Third Avenue,,False,New York,NY,10022,"{'id': 400708125, 'url': 'https://lda.senate.gov/api/v1/registrants/400708125/', 'house_registrant_id': 400708125, 'name': 'DEBEVOISE & PLIMPTON LLP', 'description': 'law firm', 'address_1': '66 Hudson Boulevard', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'New York', 'state': 'NY', 'state_display': 'New York', 'zip': '10001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'TIMOTHY K. BEEKEN', 'contact_telephone': '+1 212-909-6518', 'dt_updated': '2024-01-25T14:58:47.920728-05:00'}","{'id': 194475, 'url': 'https://lda.senate.gov/api/v1/clients/194475/', 'client_id': 48, 'name': 'AMERICAN INVESTMENT COUNCIL', 'general_description': 'American Investment Council is the trade organization for the Private Equity Industry.', 'client_government_entity': False, 'client_self_select': None, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2019-09-13'}",[],[],[],[],[],0,1,194475,https://lda.senate.gov/api/v1/clients/194475/,48,AMERICAN INVESTMENT COUNCIL,American Investment Council is the trade organization for the Private Equity Industry.,False,,DC,District of Columbia,US,United States of America,DC,District of Columbia,US,United States of America,2019-09-13,400708125,https://lda.senate.gov/api/v1/registrants/400708125/,400708125,DEBEVOISE & PLIMPTON LLP,law firm,66 Hudson Boulevard,,,,New York,NY,New York,10001,US,United States of America,US,United States of America,TIMOTHY K. BEEKEN,+1 212-909-6518,2024-01-25T14:58:47.920728-05:00
https://lda.senate.gov/api/v1/filings/269a7bb3-4ebd-452b-8837-eeb74e2f7207/,269a7bb3-4ebd-452b-8837-eeb74e2f7207,2@Y,2nd Quarter - Termination Amendment (No Activity),2020,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/269a7bb3-4ebd-452b-8837-eeb74e2f7207/print/,text/html,,,,,LIZ ROBBINS,2020-07-20T13:29:47.477000-04:00,2020-06-30,United States of America,,"101 Constitution Ave., NW",Suite 710A,False,WASHINGTON,DC,20001,"{'id': 33432, 'url': 'https://lda.senate.gov/api/v1/registrants/33432/', 'house_registrant_id': 32204, 'name': 'LIZ ROBBINS ASSOCIATES', 'description': 'Government / Public affairs firm.', 'address_1': '101 Constitution Ave., NW', 'address_2': 'Suite 800W', 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'LIZ ROBBINS', 'contact_telephone': '+1 202-544-6093', 'dt_updated': '2023-10-26T12:22:44.449691-04:00'}","{'id': 141655, 'url': 'https://lda.senate.gov/api/v1/clients/141655/', 'client_id': 1004024, 'name': 'CHOBANI', 'general_description': 'Greek Yogurt maker', 'client_government_entity': False, 'client_self_select': False, 'state': 'NY', 'state_display': 'New York', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2013-06-03'}",[],[],[],[],[],0,1,141655,https://lda.senate.gov/api/v1/clients/141655/,1004024,CHOBANI,Greek Yogurt maker,False,False,NY,New York,US,United States of America,,,US,United States of America,2013-06-03,33432,https://lda.senate.gov/api/v1/registrants/33432/,32204,LIZ ROBBINS ASSOCIATES,Government / Public affairs firm.,"101 Constitution Ave., NW",Suite 800W,,,WASHINGTON,DC,District of Columbia,20001,US,United States of America,US,United States of America,LIZ ROBBINS,+1 202-544-6093,2023-10-26T12:22:44.449691-04:00
https://lda.senate.gov/api/v1/filings/eb80181a-f614-47d8-997d-6a8414a4e1c5/,eb80181a-f614-47d8-997d-6a8414a4e1c5,2@Y,2nd Quarter - Termination Amendment (No Activity),2020,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/eb80181a-f614-47d8-997d-6a8414a4e1c5/print/,text/html,,,,,"C. Dean McGrath, Jr.",2020-07-20T13:30:55.773000-04:00,2020-06-30,United States of America,,"1025 Thomas Jefferson St., NW Suite 110G",,False,Washington,DC,20007,"{'id': 400459278, 'url': 'https://lda.senate.gov/api/v1/registrants/400459278/', 'house_registrant_id': 400459278, 'name': 'MCGRATH & ASSOCIATES', 'description': 'Law Firm', 'address_1': '1050 Thomas Jefferson St NW', 'address_2': 'Suite M200', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20007', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'C. DEAN MCGRATH, JR', 'contact_telephone': '+1 202-420-8260', 'dt_updated': '2024-01-20T11:10:18.504252-05:00'}","{'id': 191433, 'url': 'https://lda.senate.gov/api/v1/clients/191433/', 'client_id': 24, 'name': 'ALLCOM CONSTRUCTION & INSTALLATION SERVICES, LLC', 'general_description': 'Telecommunications construction', 'client_government_entity': False, 'client_self_select': False, 'state': 'FL', 'state_display': 'Florida', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2011-12-09'}",[],[],[],[],[],0,1,191433,https://lda.senate.gov/api/v1/clients/191433/,24,"ALLCOM CONSTRUCTION & INSTALLATION SERVICES, LLC",Telecommunications construction,False,False,FL,Florida,US,United States of America,,,US,United States of America,2011-12-09,400459278,https://lda.senate.gov/api/v1/registrants/400459278/,400459278,MCGRATH & ASSOCIATES,Law Firm,1050 Thomas Jefferson St NW,Suite M200,,,Washington,DC,District of Columbia,20007,US,United States of America,US,United States of America,"C. DEAN MCGRATH, JR",+1 202-420-8260,2024-01-20T11:10:18.504252-05:00
https://lda.senate.gov/api/v1/filings/b96d28da-2131-4194-8401-128a06fb12c5/,b96d28da-2131-4194-8401-128a06fb12c5,2@Y,2nd Quarter - Termination Amendment (No Activity),2020,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/b96d28da-2131-4194-8401-128a06fb12c5/print/,text/html,,,,,Gay Courson,2020-07-20T13:33:07.177000-04:00,2020-05-01,United States of America,,453 Lafayette St,Ste A,False,BATON ROUGE,LA,70802,"{'id': 73555, 'url': 'https://lda.senate.gov/api/v1/registrants/73555/', 'house_registrant_id': 35972, 'name': 'COURSON NICKEL LLC', 'description': 'Governmental relations', 'address_1': '453 Lafayette St', 'address_2': 'Ste A', 'address_3': None, 'address_4': None, 'city': 'BATON ROUGE', 'state': 'LA', 'state_display': 'Louisiana', 'zip': '70802', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'AMY BURLEIGH', 'contact_telephone': '+1 225-927-6811', 'dt_updated': '2024-01-16T14:56:16.562834-05:00'}","{'id': 204624, 'url': 'https://lda.senate.gov/api/v1/clients/204624/', 'client_id': 152, 'name': 'NORTAC, LLC', 'general_description': 'Inmate Healthcare', 'client_government_entity': False, 'client_self_select': None, 'state': 'LA', 'state_display': 'Louisiana', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'LA', 'ppb_state_display': 'Louisiana', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2020-04-23'}",[],[],[],[],[],0,1,204624,https://lda.senate.gov/api/v1/clients/204624/,152,"NORTAC, LLC",Inmate Healthcare,False,,LA,Louisiana,US,United States of America,LA,Louisiana,US,United States of America,2020-04-23,73555,https://lda.senate.gov/api/v1/registrants/73555/,35972,COURSON NICKEL LLC,Governmental relations,453 Lafayette St,Ste A,,,BATON ROUGE,LA,Louisiana,70802,US,United States of America,US,United States of America,AMY BURLEIGH,+1 225-927-6811,2024-01-16T14:56:16.562834-05:00
https://lda.senate.gov/api/v1/filings/68b106c5-ccad-418a-985b-b18817c7ceed/,68b106c5-ccad-418a-985b-b18817c7ceed,2@Y,2nd Quarter - Termination Amendment (No Activity),2020,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/68b106c5-ccad-418a-985b-b18817c7ceed/print/,text/html,,,,,Leah Pappas Porner,2020-07-21T13:18:51.690000-04:00,2020-04-30,United States of America,,"1627 I Street NW, Suite 1120",,False,Washington,DC,20006,"{'id': 401104680, 'url': 'https://lda.senate.gov/api/v1/registrants/401104680/', 'house_registrant_id': 401104680, 'name': 'CALFEE, HALTER & GRISWOLD LLP', 'description': 'law firm', 'address_1': '1627 I Street NW, Suite 1120', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20006', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'LEAH PAPPAS PORNER', 'contact_telephone': '+1 614-621-7007', 'dt_updated': '2024-01-30T08:45:23.563358-05:00'}","{'id': 202293, 'url': 'https://lda.senate.gov/api/v1/clients/202293/', 'client_id': 48, 'name': 'HYTERA COMMUNICATION AMERICA (WEST) INC.', 'general_description': 'Communications, Telecommunications', 'client_government_entity': False, 'client_self_select': None, 'state': 'CA', 'state_display': 'California', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'CA', 'ppb_state_display': 'California', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2018-06-01'}",[],[],[],[],[],0,1,202293,https://lda.senate.gov/api/v1/clients/202293/,48,HYTERA COMMUNICATION AMERICA (WEST) INC.,"Communications, Telecommunications",False,,CA,California,US,United States of America,CA,California,US,United States of America,2018-06-01,401104680,https://lda.senate.gov/api/v1/registrants/401104680/,401104680,"CALFEE, HALTER & GRISWOLD LLP",law firm,"1627 I Street NW, Suite 1120",,,,Washington,DC,District of Columbia,20006,US,United States of America,US,United States of America,LEAH PAPPAS PORNER,+1 614-621-7007,2024-01-30T08:45:23.563358-05:00
https://lda.senate.gov/api/v1/filings/16a1397a-d538-424b-9375-73e303d838d5/,16a1397a-d538-424b-9375-73e303d838d5,2@Y,2nd Quarter - Termination Amendment (No Activity),2020,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/16a1397a-d538-424b-9375-73e303d838d5/print/,text/html,,,,,Elliott Milhollin,2020-07-21T18:00:23.543000-04:00,2020-06-30,United States of America,,"1899 L Street, NW",Suite 1200,True,WASHINGTON,DC,20036,"{'id': 18364, 'url': 'https://lda.senate.gov/api/v1/registrants/18364/', 'house_registrant_id': 31356, 'name': 'HOBBS, STRAUS, DEAN & WALKER, LLP', 'description': 'law firm', 'address_1': '1899 L Street, NW', 'address_2': 'Suite 1200', 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20036', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'MAYA TAYLOR', 'contact_telephone': '+1 202-822-8282', 'dt_updated': '2024-02-06T16:16:43.982370-05:00'}","{'id': 123717, 'url': 'https://lda.senate.gov/api/v1/clients/123717/', 'client_id': 113, 'name': 'MICCOSUKEE TRIBE OF INDIANS OF FLORIDA', 'general_description': None, 'client_government_entity': False, 'client_self_select': None, 'state': 'FL', 'state_display': 'Florida', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2007-08-14'}",[],[],[],[],[],0,1,123717,https://lda.senate.gov/api/v1/clients/123717/,113,MICCOSUKEE TRIBE OF INDIANS OF FLORIDA,,False,,FL,Florida,US,United States of America,,,US,United States of America,2007-08-14,18364,https://lda.senate.gov/api/v1/registrants/18364/,31356,"HOBBS, STRAUS, DEAN & WALKER, LLP",law firm,"1899 L Street, NW",Suite 1200,,,WASHINGTON,DC,District of Columbia,20036,US,United States of America,US,United States of America,MAYA TAYLOR,+1 202-822-8282,2024-02-06T16:16:43.982370-05:00
