url,filing_uuid,filing_type,filing_type_display,filing_year,filing_period,filing_period_display,filing_document_url,filing_document_content_type,income,expenses,expenses_method,expenses_method_display,posted_by_name,dt_posted,termination_date,registrant_country,registrant_ppb_country,registrant_address_1,registrant_address_2,registrant_different_address,registrant_city,registrant_state,registrant_zip,registrant,client,lobbying_activities,conviction_disclosures,foreign_entities,affiliated_organizations,issue_codes,i_NUMBER,i_EMPTY,c_id,c_url,c_client_id,c_name,c_general_description,c_client_government_entity,c_client_self_select,c_state,c_state_display,c_country,c_country_display,c_ppb_state,c_ppb_state_display,c_ppb_country,c_ppb_country_display,c_effective_date,r_id,r_url,r_house_registrant_id,r_name,r_description,r_address_1,r_address_2,r_address_3,r_address_4,r_city,r_state,r_state_display,r_zip,r_country,r_country_display,r_ppb_country,r_ppb_country_display,r_contact_name,r_contact_telephone,r_dt_updated
https://lda.senate.gov/api/v1/filings/21c8aa23-88f5-4016-86e4-5c2266d2caef/,21c8aa23-88f5-4016-86e4-5c2266d2caef,2@Y,2nd Quarter - Termination Amendment (No Activity),2016,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/21c8aa23-88f5-4016-86e4-5c2266d2caef/print/,text/html,,,a,Method A - Reporting amounts using LDA definitions only,Julie Beasley,2016-05-10T08:25:08.777000-04:00,2016-04-01,United States of America,,"701 Ninth Street, NW",,False,WASHINGTON,DC,20068,"{'id': 79392, 'url': 'https://lda.senate.gov/api/v1/registrants/79392/', 'house_registrant_id': 36210, 'name': 'PEPCO HOLDINGS, INC.', 'description': None, 'address_1': '701 Ninth Street, NW', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20068', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'KENNETH PARKER', 'contact_telephone': '+1 202-872-2128', 'dt_updated': '2022-04-06T16:06:17.190537-04:00'}","{'id': 170556, 'url': 'https://lda.senate.gov/api/v1/clients/170556/', 'client_id': 12, 'name': 'PEPCO HOLDINGS INC', 'general_description': None, 'client_government_entity': False, 'client_self_select': True, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2007-08-13'}",[],[],[],[],[],0,1,170556,https://lda.senate.gov/api/v1/clients/170556/,12,PEPCO HOLDINGS INC,,False,True,DC,District of Columbia,US,United States of America,DC,District of Columbia,US,United States of America,2007-08-13,79392,https://lda.senate.gov/api/v1/registrants/79392/,36210,"PEPCO HOLDINGS, INC.",,"701 Ninth Street, NW",,,,WASHINGTON,DC,District of Columbia,20068,US,United States of America,US,United States of America,KENNETH PARKER,+1 202-872-2128,2022-04-06T16:06:17.190537-04:00
https://lda.senate.gov/api/v1/filings/86cf0a51-bd73-4179-bae9-95b70b6bc911/,86cf0a51-bd73-4179-bae9-95b70b6bc911,2@Y,2nd Quarter - Termination Amendment (No Activity),2016,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/86cf0a51-bd73-4179-bae9-95b70b6bc911/print/,text/html,,,,,Patrick M Huels,2016-06-29T10:42:47.707000-04:00,2016-06-23,United States of America,,27 Deerpath Rd,,False,Deer Park,IL,60010,"{'id': 400610854, 'url': 'https://lda.senate.gov/api/v1/registrants/400610854/', 'house_registrant_id': 400610854, 'name': 'THE EMERALD GROUP LLC', 'description': 'consultant', 'address_1': '27 Deerpath Rd', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Deer Park', 'state': 'IL', 'state_display': 'Illinois', 'zip': '60010', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'PATRICK M HUELS', 'contact_telephone': '+1 312-882-6900', 'dt_updated': '2022-04-06T16:08:17.439028-04:00'}","{'id': 193526, 'url': 'https://lda.senate.gov/api/v1/clients/193526/', 'client_id': 12, 'name': 'MERCY HOSPITAL AND MEDICAL CENTER', 'general_description': 'Healthcare', 'client_government_entity': False, 'client_self_select': False, 'state': 'IL', 'state_display': 'Illinois', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2010-09-22'}",[],[],[],[],[],0,1,193526,https://lda.senate.gov/api/v1/clients/193526/,12,MERCY HOSPITAL AND MEDICAL CENTER,Healthcare,False,False,IL,Illinois,US,United States of America,,,US,United States of America,2010-09-22,400610854,https://lda.senate.gov/api/v1/registrants/400610854/,400610854,THE EMERALD GROUP LLC,consultant,27 Deerpath Rd,,,,Deer Park,IL,Illinois,60010,US,United States of America,US,United States of America,PATRICK M HUELS,+1 312-882-6900,2022-04-06T16:08:17.439028-04:00
https://lda.senate.gov/api/v1/filings/d5a33a32-f73c-4916-af29-6879f7c768f8/,d5a33a32-f73c-4916-af29-6879f7c768f8,2@Y,2nd Quarter - Termination Amendment (No Activity),2016,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/d5a33a32-f73c-4916-af29-6879f7c768f8/print/,text/html,,,,,Michael Solon,2016-07-25T16:46:22.933000-04:00,2016-04-01,United States of America,,2218 Belle Haven Road,,False,Alexandria,VA,22307,"{'id': 319836, 'url': 'https://lda.senate.gov/api/v1/registrants/319836/', 'house_registrant_id': 39553, 'name': 'MICHAEL SOLON-CAPITOL LEGISTICS', 'description': 'consulting', 'address_1': '2218 Belle Haven Road', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Alexandria', 'state': 'VA', 'state_display': 'Virginia', 'zip': '22307', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'MICHAEL SOLON', 'contact_telephone': '+1 202-360-1575', 'dt_updated': '2024-02-15T12:16:21.760349-05:00'}","{'id': 186517, 'url': 'https://lda.senate.gov/api/v1/clients/186517/', 'client_id': 87, 'name': 'AKIN, GUMP, STRAUSS, HAUER & FELD ON BEHALF OF GILA RIVER INDIAN COMMUNITY', 'general_description': 'Indian tribe with gaming activities', 'client_government_entity': False, 'client_self_select': None, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2015-06-16'}",[],[],[],[],[],0,1,186517,https://lda.senate.gov/api/v1/clients/186517/,87,"AKIN, GUMP, STRAUSS, HAUER & FELD ON BEHALF OF GILA RIVER INDIAN COMMUNITY",Indian tribe with gaming activities,False,,DC,District of Columbia,US,United States of America,DC,District of Columbia,US,United States of America,2015-06-16,319836,https://lda.senate.gov/api/v1/registrants/319836/,39553,MICHAEL SOLON-CAPITOL LEGISTICS,consulting,2218 Belle Haven Road,,,,Alexandria,VA,Virginia,22307,US,United States of America,US,United States of America,MICHAEL SOLON,+1 202-360-1575,2024-02-15T12:16:21.760349-05:00
https://lda.senate.gov/api/v1/filings/1d094e84-3605-4acd-86ee-43b68ced89da/,1d094e84-3605-4acd-86ee-43b68ced89da,2@Y,2nd Quarter - Termination Amendment (No Activity),2016,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/1d094e84-3605-4acd-86ee-43b68ced89da/print/,text/html,,,,,Paige Weinstein,2016-10-18T16:14:04.143000-04:00,2016-04-01,United States of America,,1028 33rd Street NW,Suite 200,False,Washington,DC,20007,"{'id': 296271, 'url': 'https://lda.senate.gov/api/v1/registrants/296271/', 'house_registrant_id': 37502, 'name': 'MINDSET ADVOCACY, LLC (FKA CYPRESS ADVOCACY, LLC)', 'description': 'lobbying and consulting', 'address_1': '655 New York Ave., NW', 'address_2': 'Suite 211', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'SOYOUNG MIN', 'contact_telephone': '+1 202-337-1661', 'dt_updated': '2024-02-20T13:41:30.945347-05:00'}","{'id': 179353, 'url': 'https://lda.senate.gov/api/v1/clients/179353/', 'client_id': 36, 'name': 'CITIGROUP MANAGEMENT CORP', 'general_description': None, 'client_government_entity': False, 'client_self_select': None, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2005-01-01'}",[],[],[],[],[],0,1,179353,https://lda.senate.gov/api/v1/clients/179353/,36,CITIGROUP MANAGEMENT CORP,,False,,DC,District of Columbia,US,United States of America,,,US,United States of America,2005-01-01,296271,https://lda.senate.gov/api/v1/registrants/296271/,37502,"MINDSET ADVOCACY, LLC (FKA CYPRESS ADVOCACY, LLC)",lobbying and consulting,"655 New York Ave., NW",Suite 211,,,Washington,DC,District of Columbia,20001,US,United States of America,US,United States of America,SOYOUNG MIN,+1 202-337-1661,2024-02-20T13:41:30.945347-05:00
https://lda.senate.gov/api/v1/filings/2e706939-0749-4789-8e02-545aa2278250/,2e706939-0749-4789-8e02-545aa2278250,2@Y,2nd Quarter - Termination Amendment (No Activity),2016,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/2e706939-0749-4789-8e02-545aa2278250/print/,text/html,20000.0,,,,Tom Keller,2016-10-19T15:28:31.583000-04:00,2016-05-31,United States of America,,1156 15th Street NW,Suite 525,False,Washington,DC,20005,"{'id': 401018875, 'url': 'https://lda.senate.gov/api/v1/registrants/401018875/', 'house_registrant_id': 401018875, 'name': 'KELLER MCINTYRE & ASSOCIATES', 'description': 'Securing regulatory relief, policy development and advocacy.', 'address_1': '1156 15th Street NW', 'address_2': 'Suite 525', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20005', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'TOM KELLER', 'contact_telephone': '+1 202-841-5283', 'dt_updated': '2022-04-06T16:07:08.169305-04:00'}","{'id': 197000, 'url': 'https://lda.senate.gov/api/v1/clients/197000/', 'client_id': 758, 'name': 'ALTURA COMMUNICATION SOLUTIONS', 'general_description': 'Communications/telecommunications company', 'client_government_entity': False, 'client_self_select': None, 'state': 'CA', 'state_display': 'California', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'CA', 'ppb_state_display': 'California', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2016-02-01'}",[],[],[],[],[],0,1,197000,https://lda.senate.gov/api/v1/clients/197000/,758,ALTURA COMMUNICATION SOLUTIONS,Communications/telecommunications company,False,,CA,California,US,United States of America,CA,California,US,United States of America,2016-02-01,401018875,https://lda.senate.gov/api/v1/registrants/401018875/,401018875,KELLER MCINTYRE & ASSOCIATES,"Securing regulatory relief, policy development and advocacy.",1156 15th Street NW,Suite 525,,,Washington,DC,District of Columbia,20005,US,United States of America,US,United States of America,TOM KELLER,+1 202-841-5283,2022-04-06T16:07:08.169305-04:00
https://lda.senate.gov/api/v1/filings/d665ce76-5fed-4993-8148-588ac7e06236/,d665ce76-5fed-4993-8148-588ac7e06236,2@Y,2nd Quarter - Termination Amendment (No Activity),2016,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/d665ce76-5fed-4993-8148-588ac7e06236/print/,text/html,,,,,CHRISTOPHER D'AMATO,2016-10-20T17:37:31.337000-04:00,2016-04-18,United States of America,,"503 Capitol Court, NE",Suite 100,False,Washington,DC,20002,"{'id': 58432, 'url': 'https://lda.senate.gov/api/v1/registrants/58432/', 'house_registrant_id': 35282, 'name': 'PARK STRATEGIES, LLC', 'description': 'Business consulting and government relations advocacy services.', 'address_1': '101 Park Avenue', 'address_2': 'Suite 2506', 'address_3': None, 'address_4': None, 'city': 'New York', 'state': 'NY', 'state_display': 'New York', 'zip': '10178', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': ""MR. CHRISTOPHER D'AMATO"", 'contact_telephone': '+1 212-883-5608', 'dt_updated': '2024-01-31T17:27:52.068915-05:00'}","{'id': 160587, 'url': 'https://lda.senate.gov/api/v1/clients/160587/', 'client_id': 1005294, 'name': 'OVERSTOCK.COM, INC.', 'general_description': 'manufacturing, distribution, and sales', 'client_government_entity': False, 'client_self_select': None, 'state': 'UT', 'state_display': 'Utah', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'UT', 'ppb_state_display': 'Utah', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2015-08-15'}",[],[],[],[],[],0,1,160587,https://lda.senate.gov/api/v1/clients/160587/,1005294,"OVERSTOCK.COM, INC.","manufacturing, distribution, and sales",False,,UT,Utah,US,United States of America,UT,Utah,US,United States of America,2015-08-15,58432,https://lda.senate.gov/api/v1/registrants/58432/,35282,"PARK STRATEGIES, LLC",Business consulting and government relations advocacy services.,101 Park Avenue,Suite 2506,,,New York,NY,New York,10178,US,United States of America,US,United States of America,MR. CHRISTOPHER D'AMATO,+1 212-883-5608,2024-01-31T17:27:52.068915-05:00
https://lda.senate.gov/api/v1/filings/01af954a-e7f3-4618-91ff-f4cd8bd975f9/,01af954a-e7f3-4618-91ff-f4cd8bd975f9,2@Y,2nd Quarter - Termination Amendment (No Activity),2016,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/01af954a-e7f3-4618-91ff-f4cd8bd975f9/print/,text/html,,,,,Oliver Meissner,2016-12-03T07:20:55.247000-05:00,2016-04-01,United States of America,,"110 D Street, SE",Suite 404,False,Washington,DC,20003,"{'id': 400374717, 'url': 'https://lda.senate.gov/api/v1/registrants/400374717/', 'house_registrant_id': 400374717, 'name': 'THE CONSILIO GROUP', 'description': 'Government affairs', 'address_1': '20th F Street NW', 'address_2': 'Floor 7', 'address_3': None, 'address_4': None, 'city': 'Washington, D.C', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'OLIVER MEISSNER', 'contact_telephone': '+1 202-510-4897', 'dt_updated': '2024-01-24T13:51:30.253756-05:00'}","{'id': 189724, 'url': 'https://lda.senate.gov/api/v1/clients/189724/', 'client_id': 277, 'name': 'DESIGNER CARE CO., LTD.', 'general_description': 'Specializes in medical and general purpose latex, nitrile, and vinyl gloves.', 'client_government_entity': False, 'client_self_select': None, 'state': 'ND', 'state_display': 'North Dakota', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'ND', 'ppb_state_display': 'North Dakota', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2015-02-13'}",[],[],[],[],[],0,1,189724,https://lda.senate.gov/api/v1/clients/189724/,277,"DESIGNER CARE CO., LTD.","Specializes in medical and general purpose latex, nitrile, and vinyl gloves.",False,,ND,North Dakota,US,United States of America,ND,North Dakota,US,United States of America,2015-02-13,400374717,https://lda.senate.gov/api/v1/registrants/400374717/,400374717,THE CONSILIO GROUP,Government affairs,20th F Street NW,Floor 7,,,"Washington, D.C",DC,District of Columbia,20001,US,United States of America,US,United States of America,OLIVER MEISSNER,+1 202-510-4897,2024-01-24T13:51:30.253756-05:00
https://lda.senate.gov/api/v1/filings/1bd5e8ff-a358-4cda-955c-75d29e755409/,1bd5e8ff-a358-4cda-955c-75d29e755409,2@Y,2nd Quarter - Termination Amendment (No Activity),2016,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/1bd5e8ff-a358-4cda-955c-75d29e755409/print/,text/html,,,,,Daniel Faraci,2017-01-12T16:07:50-05:00,2016-06-02,United States of America,,P.O. Box 65459,,False,Washington,DC,20035,"{'id': 40044351, 'url': 'https://lda.senate.gov/api/v1/registrants/40044351/', 'house_registrant_id': 39942, 'name': 'GRASSROOTS POLITICAL CONSULTING LLC', 'description': 'political consulting company', 'address_1': 'P.O. Box 65459', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20035', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'MR. DANIEL FARACI', 'contact_telephone': '+1 202-642-3977', 'dt_updated': '2024-02-20T16:57:09.255940-05:00'}","{'id': 188501, 'url': 'https://lda.senate.gov/api/v1/clients/188501/', 'client_id': 51, 'name': 'LEVANT SUEZ CONSULTING CORPORATION', 'general_description': 'Consulting and risk management company', 'client_government_entity': False, 'client_self_select': None, 'state': 'TX', 'state_display': 'Texas', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'TX', 'ppb_state_display': 'Texas', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2016-03-14'}",[],[],[],[],[],0,1,188501,https://lda.senate.gov/api/v1/clients/188501/,51,LEVANT SUEZ CONSULTING CORPORATION,Consulting and risk management company,False,,TX,Texas,US,United States of America,TX,Texas,US,United States of America,2016-03-14,40044351,https://lda.senate.gov/api/v1/registrants/40044351/,39942,GRASSROOTS POLITICAL CONSULTING LLC,political consulting company,P.O. Box 65459,,,,Washington,DC,District of Columbia,20035,US,United States of America,US,United States of America,MR. DANIEL FARACI,+1 202-642-3977,2024-02-20T16:57:09.255940-05:00
https://lda.senate.gov/api/v1/filings/9479607a-1028-4232-a0da-c8601fa5787f/,9479607a-1028-4232-a0da-c8601fa5787f,2@Y,2nd Quarter - Termination Amendment (No Activity),2016,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/9479607a-1028-4232-a0da-c8601fa5787f/print/,text/html,,,,,Sarah Glaser,2017-04-03T13:58:59.307000-04:00,2016-06-30,United States of America,,"101 E Kennedy Blvd, Ste 2800",,False,Tampa,FL,33602,"{'id': 401104046, 'url': 'https://lda.senate.gov/api/v1/registrants/401104046/', 'house_registrant_id': 401104046, 'name': 'SHUMAKER, LOOP & KENDRICK, LLP', 'description': 'Law firm', 'address_1': '101 E Kennedy Blvd, Ste 2800', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Tampa', 'state': 'FL', 'state_display': 'Florida', 'zip': '33602', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'SARAH GLASER', 'contact_telephone': '+1 813-676-7204', 'dt_updated': '2022-04-06T16:07:06.479901-04:00'}","{'id': 200670, 'url': 'https://lda.senate.gov/api/v1/clients/200670/', 'client_id': 12, 'name': 'CHILDHOOD DEVELOPMENT SERVICES, INC.', 'general_description': 'Child care, education and health education provider', 'client_government_entity': False, 'client_self_select': None, 'state': 'FL', 'state_display': 'Florida', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'FL', 'ppb_state_display': 'Florida', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2016-05-27'}",[],[],[],[],[],0,1,200670,https://lda.senate.gov/api/v1/clients/200670/,12,"CHILDHOOD DEVELOPMENT SERVICES, INC.","Child care, education and health education provider",False,,FL,Florida,US,United States of America,FL,Florida,US,United States of America,2016-05-27,401104046,https://lda.senate.gov/api/v1/registrants/401104046/,401104046,"SHUMAKER, LOOP & KENDRICK, LLP",Law firm,"101 E Kennedy Blvd, Ste 2800",,,,Tampa,FL,Florida,33602,US,United States of America,US,United States of America,SARAH GLASER,+1 813-676-7204,2022-04-06T16:07:06.479901-04:00
https://lda.senate.gov/api/v1/filings/39c3abdf-feaa-4a3d-84dd-90baa0e4c16f/,39c3abdf-feaa-4a3d-84dd-90baa0e4c16f,2@Y,2nd Quarter - Termination Amendment (No Activity),2016,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/39c3abdf-feaa-4a3d-84dd-90baa0e4c16f/print/,text/html,,,,,Denisse Giron,2017-07-14T10:45:49.517000-04:00,2016-04-01,United States of America,United States of America,1399 Franklin Avenue,Suite 200,False,Garden City,NY,11530,"{'id': 400500471, 'url': 'https://lda.senate.gov/api/v1/registrants/400500471/', 'house_registrant_id': 400500471, 'name': 'GOTHAM GOVERNMENT RELATIONS', 'description': 'Government Relations and Lobbying Firm', 'address_1': '546 Fifth Avenue', 'address_2': '6 FL', 'address_3': None, 'address_4': None, 'city': 'New York', 'state': 'NY', 'state_display': 'New York', 'zip': '10036', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'DAVID M. SCHWARTZ', 'contact_telephone': '+1 212-641-0499', 'dt_updated': '2023-10-18T11:45:40.677662-04:00'}","{'id': 191935, 'url': 'https://lda.senate.gov/api/v1/clients/191935/', 'client_id': 12, 'name': 'CITY OF NEW ROCHELLE', 'general_description': 'City over 50,000 people', 'client_government_entity': False, 'client_self_select': None, 'state': 'NY', 'state_display': 'New York', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'NY', 'ppb_state_display': 'New York', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2014-11-24'}",[],[],[],[],[],0,1,191935,https://lda.senate.gov/api/v1/clients/191935/,12,CITY OF NEW ROCHELLE,"City over 50,000 people",False,,NY,New York,US,United States of America,NY,New York,US,United States of America,2014-11-24,400500471,https://lda.senate.gov/api/v1/registrants/400500471/,400500471,GOTHAM GOVERNMENT RELATIONS,Government Relations and Lobbying Firm,546 Fifth Avenue,6 FL,,,New York,NY,New York,10036,US,United States of America,US,United States of America,DAVID M. SCHWARTZ,+1 212-641-0499,2023-10-18T11:45:40.677662-04:00
