url,filing_uuid,filing_type,filing_type_display,filing_year,filing_period,filing_period_display,filing_document_url,filing_document_content_type,income,expenses,expenses_method,expenses_method_display,posted_by_name,dt_posted,termination_date,registrant_country,registrant_ppb_country,registrant_address_1,registrant_address_2,registrant_different_address,registrant_city,registrant_state,registrant_zip,registrant,client,lobbying_activities,conviction_disclosures,foreign_entities,affiliated_organizations,issue_codes,i_NUMBER,i_EMPTY,c_id,c_url,c_client_id,c_name,c_general_description,c_client_government_entity,c_client_self_select,c_state,c_state_display,c_country,c_country_display,c_ppb_state,c_ppb_state_display,c_ppb_country,c_ppb_country_display,c_effective_date,r_id,r_url,r_house_registrant_id,r_name,r_description,r_address_1,r_address_2,r_address_3,r_address_4,r_city,r_state,r_state_display,r_zip,r_country,r_country_display,r_ppb_country,r_ppb_country_display,r_contact_name,r_contact_telephone,r_dt_updated
https://lda.senate.gov/api/v1/filings/48fe343b-389b-4208-969c-247af05ac657/,48fe343b-389b-4208-969c-247af05ac657,2@Y,2nd Quarter - Termination Amendment (No Activity),2014,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/48fe343b-389b-4208-969c-247af05ac657/print/,text/html,,,,,Mary Ann Gilleece,2014-05-05T15:32:19.437000-04:00,2014-04-01,United States of America,,9444 Mount Vernon Circle,,False,Alexandria,VA,22309,"{'id': 401103234, 'url': 'https://lda.senate.gov/api/v1/registrants/401103234/', 'house_registrant_id': 401103234, 'name': 'MS. MARY ANN GILLEECE', 'description': 'Lobbying Firm', 'address_1': '9444 Mount Vernon Circle', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Alexandria', 'state': 'VA', 'state_display': 'Virginia', 'zip': '22309', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'MARY ANN GILLEECE', 'contact_telephone': '+1 703-799-4677', 'dt_updated': '2022-04-06T16:06:25.965945-04:00'}","{'id': 198257, 'url': 'https://lda.senate.gov/api/v1/clients/198257/', 'client_id': 36, 'name': 'ADVANCED SYSTEMS DEVELOPMENT, INC.', 'general_description': 'manufacturing', 'client_government_entity': False, 'client_self_select': None, 'state': 'VA', 'state_display': 'Virginia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'VA', 'ppb_state_display': 'Virginia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2013-11-01'}",[],[],[],[],[],0,1,198257,https://lda.senate.gov/api/v1/clients/198257/,36,"ADVANCED SYSTEMS DEVELOPMENT, INC.",manufacturing,False,,VA,Virginia,US,United States of America,VA,Virginia,US,United States of America,2013-11-01,401103234,https://lda.senate.gov/api/v1/registrants/401103234/,401103234,MS. MARY ANN GILLEECE,Lobbying Firm,9444 Mount Vernon Circle,,,,Alexandria,VA,Virginia,22309,US,United States of America,US,United States of America,MARY ANN GILLEECE,+1 703-799-4677,2022-04-06T16:06:25.965945-04:00
https://lda.senate.gov/api/v1/filings/d9e9953d-eafc-46d6-93ce-3f8582c41c52/,d9e9953d-eafc-46d6-93ce-3f8582c41c52,2@Y,2nd Quarter - Termination Amendment (No Activity),2014,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/d9e9953d-eafc-46d6-93ce-3f8582c41c52/print/,text/html,,,a,Method A - Reporting amounts using LDA definitions only,"John W. Curtis, Director of Research and Public Policy",2014-06-27T14:33:14.687000-04:00,2014-03-31,United States of America,,1133 NINETEENTH ST NW,STE 200,False,WASHINGTON,DC,20036,"{'id': 1730, 'url': 'https://lda.senate.gov/api/v1/registrants/1730/', 'house_registrant_id': 39332, 'name': 'AMERICAN ASSOCIATION OF UNIVERSITY PROFESSORS', 'description': 'education professional association', 'address_1': '555 New Jersey Avenue NW', 'address_2': 'Suite 600', 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20036', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'EDWARD SWIDRISKI', 'contact_telephone': '+1 202-737-5900', 'dt_updated': '2024-01-30T15:36:29.985090-05:00'}","{'id': 102645, 'url': 'https://lda.senate.gov/api/v1/clients/102645/', 'client_id': 12, 'name': 'AMERICAN ASSOCIATION OF UNIVERSITY PROFESSORS', 'general_description': None, 'client_government_entity': False, 'client_self_select': True, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2009-06-24'}",[],[],[],[],[],0,1,102645,https://lda.senate.gov/api/v1/clients/102645/,12,AMERICAN ASSOCIATION OF UNIVERSITY PROFESSORS,,False,True,DC,District of Columbia,US,United States of America,DC,District of Columbia,US,United States of America,2009-06-24,1730,https://lda.senate.gov/api/v1/registrants/1730/,39332,AMERICAN ASSOCIATION OF UNIVERSITY PROFESSORS,education professional association,555 New Jersey Avenue NW,Suite 600,,,WASHINGTON,DC,District of Columbia,20036,US,United States of America,US,United States of America,EDWARD SWIDRISKI,+1 202-737-5900,2024-01-30T15:36:29.985090-05:00
https://lda.senate.gov/api/v1/filings/30e39e03-fc33-47c2-931a-9507aa10e0bd/,30e39e03-fc33-47c2-931a-9507aa10e0bd,2@Y,2nd Quarter - Termination Amendment (No Activity),2014,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/30e39e03-fc33-47c2-931a-9507aa10e0bd/print/,text/html,,,,,"Marc S. Lampkin, Attorney at Law",2014-06-30T14:23:13.667000-04:00,2014-04-01,United States of America,United States of America,"1350 I ST., NW",SUITE 510,False,WASHINGTON,DC,20005,"{'id': 7257, 'url': 'https://lda.senate.gov/api/v1/registrants/7257/', 'house_registrant_id': 31842, 'name': 'BROWNSTEIN HYATT FARBER SCHRECK, LLP', 'description': 'Law firm', 'address_1': '1155 F Street NW', 'address_2': 'Suite 1200', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20004', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'QUINN MCKAY', 'contact_telephone': '+1 202-872-5292', 'dt_updated': '2024-01-30T19:20:32.148908-05:00'}","{'id': 109955, 'url': 'https://lda.senate.gov/api/v1/clients/109955/', 'client_id': 1005507, 'name': 'COALITION TO REFORM THE FOREIGN INVESTMENT IN REAL PROPERTY TAX ACT OF 1980', 'general_description': 'Reform FIRPTA', 'client_government_entity': False, 'client_self_select': False, 'state': 'CO', 'state_display': 'Colorado', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2009-02-24'}",[],[],[],[],[],0,1,109955,https://lda.senate.gov/api/v1/clients/109955/,1005507,COALITION TO REFORM THE FOREIGN INVESTMENT IN REAL PROPERTY TAX ACT OF 1980,Reform FIRPTA,False,False,CO,Colorado,US,United States of America,,,US,United States of America,2009-02-24,7257,https://lda.senate.gov/api/v1/registrants/7257/,31842,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",Law firm,1155 F Street NW,Suite 1200,,,Washington,DC,District of Columbia,20004,US,United States of America,US,United States of America,QUINN MCKAY,+1 202-872-5292,2024-01-30T19:20:32.148908-05:00
https://lda.senate.gov/api/v1/filings/92460fc7-e0b4-4785-af1e-f2362b6a7ecb/,92460fc7-e0b4-4785-af1e-f2362b6a7ecb,2@Y,2nd Quarter - Termination Amendment (No Activity),2014,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/92460fc7-e0b4-4785-af1e-f2362b6a7ecb/print/,text/html,,,,,"L. Andrew Zausner, partner",2014-07-11T22:28:07.383000-04:00,2014-06-30,United States of America,,"1825 Eye St., NW",,False,Washington,DC,20006,"{'id': 12208, 'url': 'https://lda.senate.gov/api/v1/registrants/12208/', 'house_registrant_id': 31737, 'name': 'DICKSTEIN SHAPIRO LLP', 'description': 'Law firm', 'address_1': '1825 Eye Street NW', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20006', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'SCOTT THOMAS', 'contact_telephone': '+1 202-420-2200', 'dt_updated': '2022-04-06T16:07:57.938885-04:00'}","{'id': 117012, 'url': 'https://lda.senate.gov/api/v1/clients/117012/', 'client_id': 1005041, 'name': 'TELMATE', 'general_description': 'Provides secure communications systems for detention environments', 'client_government_entity': False, 'client_self_select': False, 'state': 'CA', 'state_display': 'California', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2013-10-09'}",[],[],[],[],[],0,1,117012,https://lda.senate.gov/api/v1/clients/117012/,1005041,TELMATE,Provides secure communications systems for detention environments,False,False,CA,California,US,United States of America,,,US,United States of America,2013-10-09,12208,https://lda.senate.gov/api/v1/registrants/12208/,31737,DICKSTEIN SHAPIRO LLP,Law firm,1825 Eye Street NW,,,,Washington,DC,District of Columbia,20006,US,United States of America,US,United States of America,SCOTT THOMAS,+1 202-420-2200,2022-04-06T16:07:57.938885-04:00
https://lda.senate.gov/api/v1/filings/f0b86822-6341-4565-b859-9a6580eaadfa/,f0b86822-6341-4565-b859-9a6580eaadfa,2@Y,2nd Quarter - Termination Amendment (No Activity),2014,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/f0b86822-6341-4565-b859-9a6580eaadfa/print/,text/html,,,,,Daniel Rihn,2014-07-15T12:00:07.317000-04:00,2014-06-30,United States of America,,PO BOX 82608,2113 LOCUST STREET,False,PITTSBURGH,PA,15218,"{'id': 44696, 'url': 'https://lda.senate.gov/api/v1/registrants/44696/', 'house_registrant_id': 34206, 'name': 'GIS ASSOCIATES, INC', 'description': 'government consultant', 'address_1': 'PO BOX 82608', 'address_2': '2113 LOCUST STREET', 'address_3': None, 'address_4': None, 'city': 'PITTSBURGH', 'state': 'PA', 'state_display': 'Pennsylvania', 'zip': '15218', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'DANIEL RIHN', 'contact_telephone': '+1 412-638-1606', 'dt_updated': '2022-04-06T16:07:04.820427-04:00'}","{'id': 153308, 'url': 'https://lda.senate.gov/api/v1/clients/153308/', 'client_id': 1000708, 'name': 'CHEMIMAGE CORPORATION', 'general_description': 'Chemical image spectroscopy', 'client_government_entity': False, 'client_self_select': False, 'state': 'PA', 'state_display': 'Pennsylvania', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2009-02-15'}",[],[],[],[],[],0,1,153308,https://lda.senate.gov/api/v1/clients/153308/,1000708,CHEMIMAGE CORPORATION,Chemical image spectroscopy,False,False,PA,Pennsylvania,US,United States of America,,,US,United States of America,2009-02-15,44696,https://lda.senate.gov/api/v1/registrants/44696/,34206,"GIS ASSOCIATES, INC",government consultant,PO BOX 82608,2113 LOCUST STREET,,,PITTSBURGH,PA,Pennsylvania,15218,US,United States of America,US,United States of America,DANIEL RIHN,+1 412-638-1606,2022-04-06T16:07:04.820427-04:00
https://lda.senate.gov/api/v1/filings/8b617a31-b0b2-4ae5-908e-07d6e46ef830/,8b617a31-b0b2-4ae5-908e-07d6e46ef830,2@Y,2nd Quarter - Termination Amendment (No Activity),2014,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/8b617a31-b0b2-4ae5-908e-07d6e46ef830/print/,text/html,,,,,ALEX RAHN,2014-07-15T14:50:32.667000-04:00,2014-05-01,United States of America,,908 North Second Street,,False,Harrisburg,PA,17102,"{'id': 320292, 'url': 'https://lda.senate.gov/api/v1/registrants/320292/', 'house_registrant_id': 37730, 'name': 'WANNER ASSOCIATES', 'description': 'Lobbying firm', 'address_1': '908 North Second Street', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Harrisburg', 'state': 'PA', 'state_display': 'Pennsylvania', 'zip': '17102', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'ALEX RAHN', 'contact_telephone': '', 'dt_updated': '2024-02-18T20:48:51.238934-05:00'}","{'id': 186568, 'url': 'https://lda.senate.gov/api/v1/clients/186568/', 'client_id': 90, 'name': 'PATHWAYSPA', 'general_description': None, 'client_government_entity': False, 'client_self_select': None, 'state': 'PA', 'state_display': 'Pennsylvania', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2007-07-01'}",[],[],[],[],[],0,1,186568,https://lda.senate.gov/api/v1/clients/186568/,90,PATHWAYSPA,,False,,PA,Pennsylvania,US,United States of America,,,US,United States of America,2007-07-01,320292,https://lda.senate.gov/api/v1/registrants/320292/,37730,WANNER ASSOCIATES,Lobbying firm,908 North Second Street,,,,Harrisburg,PA,Pennsylvania,17102,US,United States of America,US,United States of America,ALEX RAHN,,2024-02-18T20:48:51.238934-05:00
https://lda.senate.gov/api/v1/filings/8a6c7914-0402-4584-b34d-64e1ca4ee362/,8a6c7914-0402-4584-b34d-64e1ca4ee362,2@Y,2nd Quarter - Termination Amendment (No Activity),2014,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/8a6c7914-0402-4584-b34d-64e1ca4ee362/print/,text/html,22500.0,,,,Laurie Bendall,2014-07-16T11:22:49.967000-04:00,2014-06-30,United States of America,,2015 Lorraine Avenue,,False,McLean,VA,22101,"{'id': 307091, 'url': 'https://lda.senate.gov/api/v1/registrants/307091/', 'house_registrant_id': 38305, 'name': 'THE BAPTISTA GROUP', 'description': 'Private Consulting Firm', 'address_1': '2015 Lorraine Avenue', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'McLean', 'state': 'VA', 'state_display': 'Virginia', 'zip': '22101', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'SAMUEL J. BAPTISTA', 'contact_telephone': '', 'dt_updated': '2022-04-06T16:08:06.861828-04:00'}","{'id': 182231, 'url': 'https://lda.senate.gov/api/v1/clients/182231/', 'client_id': 1004034, 'name': 'DISCOVER FINANCIAL', 'general_description': None, 'client_government_entity': False, 'client_self_select': None, 'state': None, 'state_display': None, 'country': '', 'country_display': '* Undetermined', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': '', 'ppb_country_display': '* Undetermined', 'effective_date': '2007-09-06'}",[],[],[],[],[],0,1,182231,https://lda.senate.gov/api/v1/clients/182231/,1004034,DISCOVER FINANCIAL,,False,,,,,* Undetermined,,,,* Undetermined,2007-09-06,307091,https://lda.senate.gov/api/v1/registrants/307091/,38305,THE BAPTISTA GROUP,Private Consulting Firm,2015 Lorraine Avenue,,,,McLean,VA,Virginia,22101,US,United States of America,US,United States of America,SAMUEL J. BAPTISTA,,2022-04-06T16:08:06.861828-04:00
https://lda.senate.gov/api/v1/filings/ebea6ed9-27c5-433c-8809-9c0570cc496b/,ebea6ed9-27c5-433c-8809-9c0570cc496b,2@Y,2nd Quarter - Termination Amendment (No Activity),2014,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/ebea6ed9-27c5-433c-8809-9c0570cc496b/print/,text/html,,,,,"Joshua Tzuker, Counsel",2014-07-16T12:42:56.373000-04:00,2014-06-30,United States of America,,"1001 Pennsylvania Avenue, NW",,False,Washington,DC,20004,"{'id': 11377, 'url': 'https://lda.senate.gov/api/v1/registrants/11377/', 'house_registrant_id': 31843, 'name': 'CROWELL & MORING LLP', 'description': 'Law firm', 'address_1': '1001 Pennsylvania Avenue, NW', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20004', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'JAMES FLOOD', 'contact_telephone': '+1 202-624-2716', 'dt_updated': '2024-01-30T16:19:30.341199-05:00'}","{'id': 115431, 'url': 'https://lda.senate.gov/api/v1/clients/115431/', 'client_id': 443, 'name': 'MEMPHIS LIGHT GAS & WATER DIVISION', 'general_description': None, 'client_government_entity': False, 'client_self_select': None, 'state': 'TN', 'state_display': 'Tennessee', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'TN', 'ppb_state_display': 'Tennessee', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2012-06-01'}",[],[],[],[],[],0,1,115431,https://lda.senate.gov/api/v1/clients/115431/,443,MEMPHIS LIGHT GAS & WATER DIVISION,,False,,TN,Tennessee,US,United States of America,TN,Tennessee,US,United States of America,2012-06-01,11377,https://lda.senate.gov/api/v1/registrants/11377/,31843,CROWELL & MORING LLP,Law firm,"1001 Pennsylvania Avenue, NW",,,,Washington,DC,District of Columbia,20004,US,United States of America,US,United States of America,JAMES FLOOD,+1 202-624-2716,2024-01-30T16:19:30.341199-05:00
https://lda.senate.gov/api/v1/filings/c778b5cb-e54b-470e-b91b-f6037a206afe/,c778b5cb-e54b-470e-b91b-f6037a206afe,2@Y,2nd Quarter - Termination Amendment (No Activity),2014,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/c778b5cb-e54b-470e-b91b-f6037a206afe/print/,text/html,,,,,"James W. Brew, Principal",2014-07-16T15:12:07.730000-04:00,2014-06-30,United States of America,,"1025 THOMAS JEFFERSON AVENUE, NW",# 800 W,False,WASHINGTON,DC,20007,"{'id': 6985, 'url': 'https://lda.senate.gov/api/v1/registrants/6985/', 'house_registrant_id': 31810, 'name': 'STONE MATTHEIS XENOPOULOS AND BREW, PC', 'description': 'Law Firm', 'address_1': '1025 THOMAS JEFFERSON STREET, NW. #800 W', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20007', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'JAMES W. BREW', 'contact_telephone': '+1 202-342-0800', 'dt_updated': '2024-02-01T16:27:17.685440-05:00'}","{'id': 109620, 'url': 'https://lda.senate.gov/api/v1/clients/109620/', 'client_id': 277, 'name': 'CENTRAL VIRGINIA ELECTRIC COOPERATIVE', 'general_description': 'Electric Cooperative', 'client_government_entity': False, 'client_self_select': False, 'state': 'VA', 'state_display': 'Virginia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2010-03-01'}",[],[],[],[],[],0,1,109620,https://lda.senate.gov/api/v1/clients/109620/,277,CENTRAL VIRGINIA ELECTRIC COOPERATIVE,Electric Cooperative,False,False,VA,Virginia,US,United States of America,,,US,United States of America,2010-03-01,6985,https://lda.senate.gov/api/v1/registrants/6985/,31810,"STONE MATTHEIS XENOPOULOS AND BREW, PC",Law Firm,"1025 THOMAS JEFFERSON STREET, NW. #800 W",,,,WASHINGTON,DC,District of Columbia,20007,US,United States of America,US,United States of America,JAMES W. BREW,+1 202-342-0800,2024-02-01T16:27:17.685440-05:00
https://lda.senate.gov/api/v1/filings/9f315802-fd2a-41d5-b8ad-e652d15ebefb/,9f315802-fd2a-41d5-b8ad-e652d15ebefb,2@Y,2nd Quarter - Termination Amendment (No Activity),2014,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/9f315802-fd2a-41d5-b8ad-e652d15ebefb/print/,text/html,10000.0,,,,"Peter J. Evich, Vice President",2014-07-16T16:41:29.260000-04:00,2014-06-30,United States of America,,"101 Constitution Avenue, NW",Suite 600 West,False,Washington,DC,20001,"{'id': 39837, 'url': 'https://lda.senate.gov/api/v1/registrants/39837/', 'house_registrant_id': 32802, 'name': 'VAN SCOYOC ASSOCIATES', 'description': 'Government Relations Consultant', 'address_1': '800 Maine Avenue, SW', 'address_2': 'Suite 800', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20024', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'H. STEWART VAN SCOYOC', 'contact_telephone': '+1 202-638-1950', 'dt_updated': '2024-01-30T15:11:29.713945-05:00'}","{'id': 148304, 'url': 'https://lda.senate.gov/api/v1/clients/148304/', 'client_id': 1005840, 'name': 'CITY OF ROCKLIN, CALIFORNIA', 'general_description': 'Municipality', 'client_government_entity': True, 'client_self_select': False, 'state': 'CA', 'state_display': 'California', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2009-01-26'}",[],[],[],[],[],0,1,148304,https://lda.senate.gov/api/v1/clients/148304/,1005840,"CITY OF ROCKLIN, CALIFORNIA",Municipality,True,False,CA,California,US,United States of America,,,US,United States of America,2009-01-26,39837,https://lda.senate.gov/api/v1/registrants/39837/,32802,VAN SCOYOC ASSOCIATES,Government Relations Consultant,"800 Maine Avenue, SW",Suite 800,,,Washington,DC,District of Columbia,20024,US,United States of America,US,United States of America,H. STEWART VAN SCOYOC,+1 202-638-1950,2024-01-30T15:11:29.713945-05:00
