url,filing_uuid,filing_type,filing_type_display,filing_year,filing_period,filing_period_display,filing_document_url,filing_document_content_type,income,expenses,expenses_method,expenses_method_display,posted_by_name,dt_posted,termination_date,registrant_country,registrant_ppb_country,registrant_address_1,registrant_address_2,registrant_different_address,registrant_city,registrant_state,registrant_zip,registrant,client,lobbying_activities,conviction_disclosures,foreign_entities,affiliated_organizations
https://lda.senate.gov/api/v1/filings/ac9485ae-37e0-44f5-8493-77c07ba89ba3/,ac9485ae-37e0-44f5-8493-77c07ba89ba3,3@,3rd Quarter - Termination Amendment,2013,third_quarter,3rd Quarter (July 1 - Sep 30),https://lda.senate.gov/filings/public/filing/ac9485ae-37e0-44f5-8493-77c07ba89ba3/print/,text/html,10000.00,,,,"Murray Liebman, President",2013-10-01T15:44:23.063000-04:00,2013-09-30,United States of America,,"1250 24th Street, NW, Suite 300",,False,Washington,DC,20037,"{'id': 46585, 'url': 'https://lda.senate.gov/api/v1/registrants/46585/', 'house_registrant_id': 34391, 'name': 'LIEBMAN & ASSOCIATES, INC.', 'description': 'Clean energy and environmental technology consulting', 'address_1': '2343 King Place NW', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20007', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'MURRAY LIEBMAN', 'contact_telephone': '+1 202-841-2185', 'dt_updated': '2023-12-13T12:24:52.845950-05:00'}","{'id': 154233, 'url': 'https://lda.senate.gov/api/v1/clients/154233/', 'client_id': 1005558, 'name': 'BALLARD POWER SYSTEMS, INC.', 'general_description': None, 'client_government_entity': False, 'client_self_select': None, 'state': None, 'state_display': None, 'country': 'CA', 'country_display': 'Canada', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'CA', 'ppb_country_display': 'Canada', 'effective_date': '2012-10-01'}","[{'general_issue_code': 'ENG', 'general_issue_code_display': 'Energy/Nuclear', 'description': 'Clean and sustainable energy technology research, development and demonstration', 'foreign_entity_issues': 'Ballard Power Systems, Inc. 9000 Glenlyon Parkway Burnaby, BC V5J 5J8 Canada', 'lobbyists': [{'lobbyist': {'id': 45727, 'prefix': None, 'prefix_display': None, 'first_name': 'MURRAY', 'nickname': None, 'middle_name': None, 'last_name': 'LIEBMAN', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}, {'lobbyist': {'id': 45726, 'prefix': None, 'prefix_display': None, 'first_name': 'KARA', 'nickname': None, 'middle_name': None, 'last_name': ""D'ONOFRIO BYLER"", 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}], 'government_entities': [{'id': 30, 'name': 'Army, Dept of (Other)'}, {'id': 33, 'name': 'Energy, Dept of'}, {'id': 2, 'name': 'HOUSE OF REPRESENTATIVES'}, {'id': 31, 'name': 'Navy, Dept of'}, {'id': 1, 'name': 'SENATE'}]}]",[],[],[]
https://lda.senate.gov/api/v1/filings/6020a612-88a2-4303-a383-474aaf58ad2f/,6020a612-88a2-4303-a383-474aaf58ad2f,3@,3rd Quarter - Termination Amendment,2013,third_quarter,3rd Quarter (July 1 - Sep 30),https://lda.senate.gov/filings/public/filing/6020a612-88a2-4303-a383-474aaf58ad2f/print/,text/html,7500.00,,,,"Kelly Childress, Partner",2013-10-03T16:16:00.463000-04:00,2013-09-01,United States of America,,"400 7th Street, NW",Suite 300,False,Washington,DC,20004,"{'id': 400646949, 'url': 'https://lda.senate.gov/api/v1/registrants/400646949/', 'house_registrant_id': 400646949, 'name': 'EAST END GROUP, LLC', 'description': 'Consulting and government affairs.', 'address_1': '1000 Wisconsin Ave., NW', 'address_2': 'Suite 200', 'address_3': None, 'address_4': None, 'city': 'Wasington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20007', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'KELLY CHILDRESS', 'contact_telephone': '+1 202-688-1814', 'dt_updated': '2024-01-19T13:20:04.069302-05:00'}","{'id': 193827, 'url': 'https://lda.senate.gov/api/v1/clients/193827/', 'client_id': 202, 'name': 'ASTELLAS PHARMA US, INC.', 'general_description': 'Biotechnology pharmaceutical product discovery and development.', 'client_government_entity': False, 'client_self_select': False, 'state': 'IL', 'state_display': 'Illinois', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2013-01-01'}","[{'general_issue_code': 'HCR', 'general_issue_code_display': 'Health Issues', 'description': 'General health care coverage and reimbursement; issues related to infectious disease drug development, procurement and regulation.', 'foreign_entity_issues': '', 'lobbyists': [{'lobbyist': {'id': 52414, 'prefix': None, 'prefix_display': None, 'first_name': 'BARRETT', 'nickname': None, 'middle_name': None, 'last_name': 'THORNHILL', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}], 'government_entities': [{'id': 136, 'name': 'Centers For Medicare and Medicaid Services (CMS)'}, {'id': 135, 'name': 'Food & Drug Administration (FDA)'}, {'id': 34, 'name': 'Health & Human Services, Dept of (HHS)'}, {'id': 2, 'name': 'HOUSE OF REPRESENTATIVES'}, {'id': 1, 'name': 'SENATE'}]}]",[],[],[]
https://lda.senate.gov/api/v1/filings/ce99aa41-c893-43a1-8cb7-b05fe6933ed9/,ce99aa41-c893-43a1-8cb7-b05fe6933ed9,3@,3rd Quarter - Termination Amendment,2013,third_quarter,3rd Quarter (July 1 - Sep 30),https://lda.senate.gov/filings/public/filing/ce99aa41-c893-43a1-8cb7-b05fe6933ed9/print/,text/html,7500.00,,,,"Kelly Childress, Partner",2013-10-03T16:17:01.243000-04:00,2013-09-01,United States of America,,"400 7th Street, NW",Suite 300,False,Washington,DC,20004,"{'id': 400646949, 'url': 'https://lda.senate.gov/api/v1/registrants/400646949/', 'house_registrant_id': 400646949, 'name': 'EAST END GROUP, LLC', 'description': 'Consulting and government affairs.', 'address_1': '1000 Wisconsin Ave., NW', 'address_2': 'Suite 200', 'address_3': None, 'address_4': None, 'city': 'Wasington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20007', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'KELLY CHILDRESS', 'contact_telephone': '+1 202-688-1814', 'dt_updated': '2024-01-19T13:20:04.069302-05:00'}","{'id': 193825, 'url': 'https://lda.senate.gov/api/v1/clients/193825/', 'client_id': 214, 'name': 'FOREST LABORATORIES, INC.', 'general_description': 'Biotechnology pharmaceutical product discovery and development.', 'client_government_entity': False, 'client_self_select': False, 'state': 'NY', 'state_display': 'New York', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2013-01-01'}","[{'general_issue_code': 'HCR', 'general_issue_code_display': 'Health Issues', 'description': 'General health care coverage and reimbursement; issues related to infectious disease drug development, procurement and regulation.', 'foreign_entity_issues': '', 'lobbyists': [{'lobbyist': {'id': 52414, 'prefix': None, 'prefix_display': None, 'first_name': 'BARRETT', 'nickname': None, 'middle_name': None, 'last_name': 'THORNHILL', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}], 'government_entities': [{'id': 136, 'name': 'Centers For Medicare and Medicaid Services (CMS)'}, {'id': 135, 'name': 'Food & Drug Administration (FDA)'}, {'id': 34, 'name': 'Health & Human Services, Dept of (HHS)'}, {'id': 2, 'name': 'HOUSE OF REPRESENTATIVES'}, {'id': 1, 'name': 'SENATE'}]}]",[],[],[]
https://lda.senate.gov/api/v1/filings/07fb6ddf-2e43-40c9-83a7-c6768ca922d5/,07fb6ddf-2e43-40c9-83a7-c6768ca922d5,3@,3rd Quarter - Termination Amendment,2013,third_quarter,3rd Quarter (July 1 - Sep 30),https://lda.senate.gov/filings/public/filing/07fb6ddf-2e43-40c9-83a7-c6768ca922d5/print/,text/html,20000.00,,,,"Kelly Childress, Partner",2013-10-03T16:18:02.073000-04:00,2013-09-01,United States of America,,"400 7th Street, NW",Suite 300,False,Washington,DC,20004,"{'id': 400646949, 'url': 'https://lda.senate.gov/api/v1/registrants/400646949/', 'house_registrant_id': 400646949, 'name': 'EAST END GROUP, LLC', 'description': 'Consulting and government affairs.', 'address_1': '1000 Wisconsin Ave., NW', 'address_2': 'Suite 200', 'address_3': None, 'address_4': None, 'city': 'Wasington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20007', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'KELLY CHILDRESS', 'contact_telephone': '+1 202-688-1814', 'dt_updated': '2024-01-19T13:20:04.069302-05:00'}","{'id': 193826, 'url': 'https://lda.senate.gov/api/v1/clients/193826/', 'client_id': 176, 'name': 'EMD SERONO, INC.', 'general_description': 'Trade association for the pharmaceutical product discovery and development industry.', 'client_government_entity': False, 'client_self_select': False, 'state': 'MA', 'state_display': 'Massachusetts', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2012-01-01'}","[{'general_issue_code': 'HCR', 'general_issue_code_display': 'Health Issues', 'description': 'General health care coverage and reimbursement; the Food and Drugs Administration legislative and regulatory issues; H.R. 3522, The Family Act.H.R. 3522, The Family Act and tax issues related to credits for certain health care treatments.', 'foreign_entity_issues': '', 'lobbyists': [{'lobbyist': {'id': 52409, 'prefix': None, 'prefix_display': None, 'first_name': 'KELLY', 'nickname': None, 'middle_name': None, 'last_name': 'CHILDRESS', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}, {'lobbyist': {'id': 52414, 'prefix': None, 'prefix_display': None, 'first_name': 'BARRETT', 'nickname': None, 'middle_name': None, 'last_name': 'THORNHILL', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}, {'lobbyist': {'id': 53306, 'prefix': 'mr', 'prefix_display': 'MR.', 'first_name': 'MICHAEL', 'nickname': None, 'middle_name': 'PAUL', 'last_name': 'WOODY', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}, {'lobbyist': {'id': 142657, 'prefix': 'mr', 'prefix_display': 'MR.', 'first_name': 'DAVID', 'nickname': None, 'middle_name': 'THOMSON', 'last_name': 'MOHLER', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}], 'government_entities': [{'id': 34, 'name': 'Health & Human Services, Dept of (HHS)'}, {'id': 2, 'name': 'HOUSE OF REPRESENTATIVES'}, {'id': 1, 'name': 'SENATE'}]}]",[],[],[]
https://lda.senate.gov/api/v1/filings/08d9ec85-be35-4702-9d6d-441d3716d96e/,08d9ec85-be35-4702-9d6d-441d3716d96e,3@,3rd Quarter - Termination Amendment,2013,third_quarter,3rd Quarter (July 1 - Sep 30),https://lda.senate.gov/filings/public/filing/08d9ec85-be35-4702-9d6d-441d3716d96e/print/,text/html,25000.00,,,,"Kelly Childress, Partner",2013-10-03T16:26:04.813000-04:00,2013-09-02,United States of America,,"400 7th Street, NW",Suite 300,False,Washington,DC,20004,"{'id': 400646949, 'url': 'https://lda.senate.gov/api/v1/registrants/400646949/', 'house_registrant_id': 400646949, 'name': 'EAST END GROUP, LLC', 'description': 'Consulting and government affairs.', 'address_1': '1000 Wisconsin Ave., NW', 'address_2': 'Suite 200', 'address_3': None, 'address_4': None, 'city': 'Wasington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20007', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'KELLY CHILDRESS', 'contact_telephone': '+1 202-688-1814', 'dt_updated': '2024-01-19T13:20:04.069302-05:00'}","{'id': 193822, 'url': 'https://lda.senate.gov/api/v1/clients/193822/', 'client_id': 164, 'name': 'ACHAOGEN, INC', 'general_description': 'Biotechnology pharmaceutical product discovery and development.', 'client_government_entity': False, 'client_self_select': False, 'state': 'CA', 'state_display': 'California', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2011-03-14'}","[{'general_issue_code': 'HCR', 'general_issue_code_display': 'Health Issues', 'description': 'General health care coverage and reimbursement; issues related to infectious disease drug development and procurement; legislative and regulatory issues related to biodefense countermeasure development and procurement, including H.R. 2405, the Pandemic and All-Hazards Preparedness Act Reauthorization; and the Food and Drugs Administration legislative and regulatory issues.', 'foreign_entity_issues': '', 'lobbyists': [{'lobbyist': {'id': 52409, 'prefix': None, 'prefix_display': None, 'first_name': 'KELLY', 'nickname': None, 'middle_name': None, 'last_name': 'CHILDRESS', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}, {'lobbyist': {'id': 52414, 'prefix': None, 'prefix_display': None, 'first_name': 'BARRETT', 'nickname': None, 'middle_name': None, 'last_name': 'THORNHILL', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}, {'lobbyist': {'id': 53306, 'prefix': 'mr', 'prefix_display': 'MR.', 'first_name': 'MICHAEL', 'nickname': None, 'middle_name': 'PAUL', 'last_name': 'WOODY', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}, {'lobbyist': {'id': 142657, 'prefix': 'mr', 'prefix_display': 'MR.', 'first_name': 'DAVID', 'nickname': None, 'middle_name': 'THOMSON', 'last_name': 'MOHLER', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}], 'government_entities': [{'id': 34, 'name': 'Health & Human Services, Dept of (HHS)'}, {'id': 2, 'name': 'HOUSE OF REPRESENTATIVES'}, {'id': 1, 'name': 'SENATE'}]}]",[],[],[]
https://lda.senate.gov/api/v1/filings/44adf2a4-c6a6-4ec0-884f-37379dd392fb/,44adf2a4-c6a6-4ec0-884f-37379dd392fb,3@,3rd Quarter - Termination Amendment,2013,third_quarter,3rd Quarter (July 1 - Sep 30),https://lda.senate.gov/filings/public/filing/44adf2a4-c6a6-4ec0-884f-37379dd392fb/print/,text/html,,,,,J. Brad Edwards,2013-10-16T16:33:04.210000-04:00,2013-09-09,United States of America,,"444 N. Capitol Street, NW",Suite 645,False,WASHINGTON,DC,20001,"{'id': 303575, 'url': 'https://lda.senate.gov/api/v1/registrants/303575/', 'house_registrant_id': 37881, 'name': 'JENKINS HILL CONSULTING, LLC', 'description': 'federal lobbying / consulting', 'address_1': '444 North Capitol Street, NW', 'address_2': 'Suite 601', 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'J. BRAD EDWARDS', 'contact_telephone': '+1 202-544-7990', 'dt_updated': '2024-01-29T22:10:16.054002-05:00'}","{'id': 181059, 'url': 'https://lda.senate.gov/api/v1/clients/181059/', 'client_id': 1001232, 'name': 'CHAMPIONS FOR CHANGE', 'general_description': 'financial services', 'client_government_entity': False, 'client_self_select': False, 'state': 'FL', 'state_display': 'Florida', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2013-09-09'}","[{'general_issue_code': 'FIN', 'general_issue_code_display': 'Financial Institutions/Investments/Securities', 'description': 'financial services related issues', 'foreign_entity_issues': '', 'lobbyists': [{'lobbyist': {'id': 40580, 'prefix': None, 'prefix_display': None, 'first_name': 'C', 'nickname': None, 'middle_name': 'SCOTT', 'last_name': 'BARNHART', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}, {'lobbyist': {'id': 42771, 'prefix': None, 'prefix_display': None, 'first_name': 'J', 'nickname': None, 'middle_name': 'BRAD', 'last_name': 'EDWARDS', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}], 'government_entities': []}]",[],[],[]
https://lda.senate.gov/api/v1/filings/cdfcb9b4-6023-40dd-b049-b274610668fd/,cdfcb9b4-6023-40dd-b049-b274610668fd,3@,3rd Quarter - Termination Amendment,2013,third_quarter,3rd Quarter (July 1 - Sep 30),https://lda.senate.gov/filings/public/filing/cdfcb9b4-6023-40dd-b049-b274610668fd/print/,text/html,30000.00,,,,"Denis Dwyer, Principal",2013-10-18T12:23:21.750000-04:00,2013-07-31,United States of America,,"701 8th Street, NW",Suite 500,False,Washington,DC,20001,"{'id': 41454, 'url': 'https://lda.senate.gov/api/v1/registrants/41454/', 'house_registrant_id': 30771, 'name': 'WILLIAMS AND JENSEN, PLLC', 'description': 'Lobbying Law Firm', 'address_1': '1201 Pennsylvania Avenue, NW', 'address_2': 'Suite 800', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20004', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'ISABELLA QUINN', 'contact_telephone': '+1 202-659-8201', 'dt_updated': '2024-01-30T14:20:28.967176-05:00'}","{'id': 151408, 'url': 'https://lda.senate.gov/api/v1/clients/151408/', 'client_id': 1005181, 'name': 'HONOLULU AUTH. FOR RAPID TRNS. (PREVIOUSLY KNOWN AS INFRACONSULT, LLC.)', 'general_description': 'Transportation project consultant.', 'client_government_entity': False, 'client_self_select': False, 'state': 'HI', 'state_display': 'Hawaii', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2008-04-15'}","[{'general_issue_code': 'TRA', 'general_issue_code_display': 'Transportation', 'description': 'Authorization and appropriations legislation for transportation infrastructure projects.', 'foreign_entity_issues': '', 'lobbyists': [{'lobbyist': {'id': 38634, 'prefix': None, 'prefix_display': None, 'first_name': 'DENIS', 'nickname': None, 'middle_name': None, 'last_name': 'DWYER', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}, {'lobbyist': {'id': 30384, 'prefix': None, 'prefix_display': None, 'first_name': 'REBECCA', 'nickname': None, 'middle_name': None, 'last_name': 'ANDERSON', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}], 'government_entities': [{'id': 2, 'name': 'HOUSE OF REPRESENTATIVES'}, {'id': 1, 'name': 'SENATE'}]}]",[],[],[]
https://lda.senate.gov/api/v1/filings/d89be0c8-b8d4-4bfd-a435-1a44c1013460/,d89be0c8-b8d4-4bfd-a435-1a44c1013460,3@,3rd Quarter - Termination Amendment,2013,third_quarter,3rd Quarter (July 1 - Sep 30),https://lda.senate.gov/filings/public/filing/d89be0c8-b8d4-4bfd-a435-1a44c1013460/print/,text/html,,,,,"William McCann, Chief Operating Officer",2013-10-18T14:38:12.267000-04:00,2013-06-30,United States of America,,"1020 19th Street, NW",Suite 375,False,Washington,DC,20036,"{'id': 60550, 'url': 'https://lda.senate.gov/api/v1/registrants/60550/', 'house_registrant_id': 35365, 'name': 'STRATEGIC MARKETING INNOVATIONS', 'description': 'Federal relations firm', 'address_1': '200 Massachusetts Avenue', 'address_2': 'Suite 510', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'KENNETH WETZEL, JR.', 'contact_telephone': '+1 202-467-5459', 'dt_updated': '2024-01-26T10:21:03.693944-05:00'}","{'id': 161192, 'url': 'https://lda.senate.gov/api/v1/clients/161192/', 'client_id': 1004292, 'name': 'SCRA', 'general_description': 'Commercialization and Applied R&amp;D', 'client_government_entity': False, 'client_self_select': False, 'state': 'SC', 'state_display': 'South Carolina', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2008-01-01'}","[{'general_issue_code': 'DEF', 'general_issue_code_display': 'Defense', 'description': 'Composites R&D', 'foreign_entity_issues': '', 'lobbyists': [{'lobbyist': {'id': 5173, 'prefix': None, 'prefix_display': None, 'first_name': 'MARK', 'nickname': None, 'middle_name': None, 'last_name': 'GILLMAN', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}], 'government_entities': [{'id': 33, 'name': 'Energy, Dept of'}]}]",[],[],[]
https://lda.senate.gov/api/v1/filings/1bb7a870-55cd-403a-b597-00906052cee8/,1bb7a870-55cd-403a-b597-00906052cee8,3@,3rd Quarter - Termination Amendment,2013,third_quarter,3rd Quarter (July 1 - Sep 30),https://lda.senate.gov/filings/public/filing/1bb7a870-55cd-403a-b597-00906052cee8/print/,text/html,16666.66,,,,"Rick Maldonado, Consultant",2013-10-18T15:53:11.780000-04:00,2013-08-31,United States of America,,"1836 15TH STREET, NW",,False,WASHINGTON,DC,20009,"{'id': 89350, 'url': 'https://lda.senate.gov/api/v1/registrants/89350/', 'house_registrant_id': 36695, 'name': 'RICK MALDONADO & ASSOCIATES INC.', 'description': 'Seaport', 'address_1': '1836 15TH STREET, NW', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20009', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'RICK MALDONADO', 'contact_telephone': '+1 202-265-6080', 'dt_updated': '2024-01-28T15:08:46.990380-05:00'}","{'id': 174153, 'url': 'https://lda.senate.gov/api/v1/clients/174153/', 'client_id': 51, 'name': 'PORT OF GULFPORT', 'general_description': None, 'client_government_entity': True, 'client_self_select': None, 'state': 'MS', 'state_display': 'Mississippi', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'MS', 'ppb_state_display': 'Mississippi', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2007-02-11'}","[{'general_issue_code': 'MAR', 'general_issue_code_display': 'Marine/Maritime/Boating/Fisheries', 'description': 'House Water Resources Reform Development Act of 2013', 'foreign_entity_issues': '', 'lobbyists': [{'lobbyist': {'id': 3607, 'prefix': None, 'prefix_display': None, 'first_name': 'RICK', 'nickname': None, 'middle_name': None, 'last_name': 'MALDONADO', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}], 'government_entities': []}]",[],[],[]
https://lda.senate.gov/api/v1/filings/9105febd-a5b6-4c39-a3f1-35946d369878/,9105febd-a5b6-4c39-a3f1-35946d369878,3@,3rd Quarter - Termination Amendment,2013,third_quarter,3rd Quarter (July 1 - Sep 30),https://lda.senate.gov/filings/public/filing/9105febd-a5b6-4c39-a3f1-35946d369878/print/,text/html,10000.00,,,,"Morgan Baumgartner, General Counsel",2013-10-18T18:39:41.687000-04:00,2013-08-01,United States of America,United States of America,"101 Constitution Ave., NW L110",,False,Washington,DC,20001,"{'id': 308833, 'url': 'https://lda.senate.gov/api/v1/registrants/308833/', 'house_registrant_id': 38545, 'name': 'R&R PARTNERS, INC.', 'description': 'government affairs consulting', 'address_1': '444 N. Capitol St', 'address_2': 'Suite 209', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20001', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'RYAN MCGINNESS', 'contact_telephone': '+1 202-624-5425', 'dt_updated': '2024-01-18T11:13:41.239185-05:00'}","{'id': 183147, 'url': 'https://lda.senate.gov/api/v1/clients/183147/', 'client_id': 1004900, 'name': 'DESERTXPRESS ENTERPRISES, LLC, DBA XPRESSWEST', 'general_description': 'Transportation Issues', 'client_government_entity': False, 'client_self_select': False, 'state': 'NV', 'state_display': 'Nevada', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2013-01-01'}","[{'general_issue_code': 'TRA', 'general_issue_code_display': 'Transportation', 'description': 'Federal Railroad Administration loan guarantees for high speed rail.', 'foreign_entity_issues': '', 'lobbyists': [{'lobbyist': {'id': 58004, 'prefix': None, 'prefix_display': None, 'first_name': 'WILLIAM', 'nickname': None, 'middle_name': None, 'last_name': 'VASSILIADIS', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}, {'lobbyist': {'id': 43586, 'prefix': None, 'prefix_display': None, 'first_name': 'PETE', 'nickname': None, 'middle_name': None, 'last_name': 'ERNAUT', 'suffix': None, 'suffix_display': None}, 'covered_position': None, 'new': False}], 'government_entities': [{'id': 174, 'name': 'Federal Railroad Administration'}, {'id': 2, 'name': 'HOUSE OF REPRESENTATIVES'}, {'id': 1, 'name': 'SENATE'}, {'id': 40, 'name': 'Transportation, Dept of (DOT)'}, {'id': 12, 'name': 'White House Office'}]}]",[],[],[]
