url,filing_uuid,filing_type,filing_type_display,filing_year,filing_period,filing_period_display,filing_document_url,filing_document_content_type,income,expenses,expenses_method,expenses_method_display,posted_by_name,dt_posted,termination_date,registrant_country,registrant_ppb_country,registrant_address_1,registrant_address_2,registrant_different_address,registrant_city,registrant_state,registrant_zip,registrant,client,lobbying_activities,conviction_disclosures,foreign_entities,affiliated_organizations
https://lda.senate.gov/api/v1/filings/d6ede1eb-1df8-49b1-a4b2-f990300bd66b/,d6ede1eb-1df8-49b1-a4b2-f990300bd66b,2@Y,2nd Quarter - Termination Amendment (No Activity),2015,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/d6ede1eb-1df8-49b1-a4b2-f990300bd66b/print/,text/html,,,,,Carla Levinson,2015-07-16T17:40:15.813000-04:00,2015-04-01,United States of America,,"1250 24TH STREET, NW",SUITE 700,False,WASHINGTON,DC,20037,"{'id': 285038, 'url': 'https://lda.senate.gov/api/v1/registrants/285038/', 'house_registrant_id': 36918, 'name': 'BUCKLEY LLP (FORMERLY BUCKLEY SANDLER LLP)', 'description': 'law firm', 'address_1': '2001 M Street NW', 'address_2': 'SUITE 500', 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20036', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'RICHARD DISALVO', 'contact_telephone': '+1 202-461-2913', 'dt_updated': '2023-08-14T14:25:18.077922-04:00'}","{'id': 175710, 'url': 'https://lda.senate.gov/api/v1/clients/175710/', 'client_id': 164, 'name': 'NORTH AMERICAN SECURITIES ADMINISTRATORS ASSOCIATION, INC.', 'general_description': 'Voluntary association of state and provincial securities regulators', 'client_government_entity': False, 'client_self_select': None, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2014-03-07'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/d2fe87d2-fb40-4334-a6c8-0e599d1a8b52/,d2fe87d2-fb40-4334-a6c8-0e599d1a8b52,2@Y,2nd Quarter - Termination Amendment (No Activity),2015,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/d2fe87d2-fb40-4334-a6c8-0e599d1a8b52/print/,text/html,,,a,Method A - Reporting amounts using LDA definitions only,H.R. Bert Pena,2015-07-20T18:13:23.510000-04:00,2015-06-30,United States of America,,"401 9TH STREET, N.W. SUITE 1000",,True,WASHINGTON,DC,20004,"{'id': 81511, 'url': 'https://lda.senate.gov/api/v1/registrants/81511/', 'house_registrant_id': 36579, 'name': 'TROUTMAN PEPPER STRATEGIES, LLC (FKATROUTMAN SANDERS PUBLIC AFFAIRS GROUP, LLC)', 'description': 'Lobbying Firm', 'address_1': '401 9th Street, N.W. Suite 1000', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20004', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'LINDSAY AUSTIN', 'contact_telephone': '+1 202-274-2865', 'dt_updated': '2024-01-30T13:24:28.961409-05:00'}","{'id': 171300, 'url': 'https://lda.senate.gov/api/v1/clients/171300/', 'client_id': 1005433, 'name': 'LINXX GLOBAL SOLUTIONS, INC.', 'general_description': 'Service-Disabled Veteran-Owned Business operating federal training and security contracts', 'client_government_entity': False, 'client_self_select': True, 'state': 'DC', 'state_display': 'District of Columbia', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2014-10-15'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/a0b4a258-ee38-48bc-a79a-5603e5280f85/,a0b4a258-ee38-48bc-a79a-5603e5280f85,2@Y,2nd Quarter - Termination Amendment (No Activity),2015,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/a0b4a258-ee38-48bc-a79a-5603e5280f85/print/,text/html,,,,,Daley Policy Group,2015-07-31T12:01:35.843000-04:00,2015-06-30,United States of America,,"800 17th Street, NW",Suite 1100,False,WASHINGTON,DC,20006,"{'id': 63110, 'url': 'https://lda.senate.gov/api/v1/registrants/63110/', 'house_registrant_id': 35465, 'name': 'DALEY POLICY GROUP', 'description': 'Lobby Issues', 'address_1': '800 17th Street, NW', 'address_2': 'Suite 1100', 'address_3': None, 'address_4': None, 'city': 'WASHINGTON', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20006', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'PATRICIA A. DALEY', 'contact_telephone': '+1 202-255-1549', 'dt_updated': '2024-02-20T13:32:08.273428-05:00'}","{'id': 162140, 'url': 'https://lda.senate.gov/api/v1/clients/162140/', 'client_id': 1004707, 'name': 'HYDROGEN ENERGY SYSTEM LL', 'general_description': 'Alternative Energy Resources', 'client_government_entity': False, 'client_self_select': False, 'state': 'OH', 'state_display': 'Ohio', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2012-08-23'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/31341bf4-f2b5-4249-aa60-a18ec910f82f/,31341bf4-f2b5-4249-aa60-a18ec910f82f,2@Y,2nd Quarter - Termination Amendment (No Activity),2015,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/31341bf4-f2b5-4249-aa60-a18ec910f82f/print/,text/html,,,,,Michelle Vezzani,2015-08-10T08:51:17.877000-04:00,2015-04-01,United States of America,,625 Liberty Avenue,,False,Pittsburgh,PA,15222,"{'id': 401103519, 'url': 'https://lda.senate.gov/api/v1/registrants/401103519/', 'house_registrant_id': 401103519, 'name': 'COHEN & GRIGSBY, P.C.', 'description': 'law firm', 'address_1': '625 Liberty Avenue', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Pittsburgh', 'state': 'PA', 'state_display': 'Pennsylvania', 'zip': '15222', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'MICHELLE VEZZANI', 'contact_telephone': '+1 412-297-4983', 'dt_updated': '2022-04-06T16:07:39.273525-04:00'}","{'id': 199243, 'url': 'https://lda.senate.gov/api/v1/clients/199243/', 'client_id': 24, 'name': 'CONCEPT BY US CORPORATION', 'general_description': 'solar energy management system developer', 'client_government_entity': False, 'client_self_select': None, 'state': 'FL', 'state_display': 'Florida', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'FL', 'ppb_state_display': 'Florida', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2015-01-15'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/85aa24d5-c5be-4038-b0b9-69138d793d12/,85aa24d5-c5be-4038-b0b9-69138d793d12,2@Y,2nd Quarter - Termination Amendment (No Activity),2015,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/85aa24d5-c5be-4038-b0b9-69138d793d12/print/,text/html,,,,,Lavern R.Kelly,2015-10-27T16:16:52.047000-04:00,2015-05-01,United States of America,,520 West Lake Mary Blvd Suite 102,,False,Sanford,FL,32773,"{'id': 319437, 'url': 'https://lda.senate.gov/api/v1/registrants/319437/', 'house_registrant_id': 39464, 'name': 'KNA SERVICES INC', 'description': 'Public Relations', 'address_1': '1411 Summithill Dr', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Deltona', 'state': 'FL', 'state_display': 'Florida', 'zip': '32725', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'LAVERN R KELLY', 'contact_telephone': '+1 904-237-0134', 'dt_updated': '2022-04-06T16:06:54.167452-04:00'}","{'id': 186435, 'url': 'https://lda.senate.gov/api/v1/clients/186435/', 'client_id': 113, 'name': 'CONSOLIDATED-TOMOKA LAND CO.', 'general_description': 'Real estate company', 'client_government_entity': False, 'client_self_select': None, 'state': 'FL', 'state_display': 'Florida', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'FL', 'ppb_state_display': 'Florida', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2015-02-12'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/91e0db35-ee74-4aed-aa6e-1647bb8baaaa/,91e0db35-ee74-4aed-aa6e-1647bb8baaaa,2@Y,2nd Quarter - Termination Amendment (No Activity),2015,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/91e0db35-ee74-4aed-aa6e-1647bb8baaaa/print/,text/html,,,,,Heather Moore,2016-04-20T10:04:54-04:00,2015-04-01,United States of America,,47 Junction Square Drive,,False,Concord,MA,01742,"{'id': 400337566, 'url': 'https://lda.senate.gov/api/v1/registrants/400337566/', 'house_registrant_id': 40328, 'name': 'M.J. BRADLEY & ASSOCIATES, LLC', 'description': 'Strategic Environmental Consultant', 'address_1': 'One Beacon Street, 5th Floor', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Boston', 'state': 'MA', 'state_display': 'Massachusetts', 'zip': '02108', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'TOM CURRY', 'contact_telephone': '+1 202-466-9090', 'dt_updated': '2023-12-01T11:00:02.802928-05:00'}","{'id': 189421, 'url': 'https://lda.senate.gov/api/v1/clients/189421/', 'client_id': 63, 'name': 'PETRA NOVA, A SUBSIDIARY OF NRG ENERGY, INC.', 'general_description': 'Developing a carbon dioxide capture system at WA Parish plant', 'client_government_entity': False, 'client_self_select': False, 'state': 'TX', 'state_display': 'Texas', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2014-01-16'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/a5842d01-bdab-49d5-b4f0-44474ad3299c/,a5842d01-bdab-49d5-b4f0-44474ad3299c,2@Y,2nd Quarter - Termination Amendment (No Activity),2015,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/a5842d01-bdab-49d5-b4f0-44474ad3299c/print/,text/html,,,,,Peter Madaus,2016-04-20T15:55:21.133000-04:00,2015-04-01,United States of America,United States of America,PO BOX 82608,2113 LOCUST STREET,False,PITTSBURGH,PA,15218,"{'id': 44696, 'url': 'https://lda.senate.gov/api/v1/registrants/44696/', 'house_registrant_id': 34206, 'name': 'GIS ASSOCIATES, INC', 'description': 'government consultant', 'address_1': 'PO BOX 82608', 'address_2': '2113 LOCUST STREET', 'address_3': None, 'address_4': None, 'city': 'PITTSBURGH', 'state': 'PA', 'state_display': 'Pennsylvania', 'zip': '15218', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'DANIEL RIHN', 'contact_telephone': '+1 412-638-1606', 'dt_updated': '2022-04-06T16:07:04.820427-04:00'}","{'id': 153303, 'url': 'https://lda.senate.gov/api/v1/clients/153303/', 'client_id': 202, 'name': 'PENNSYLVANIA ASSOCIATION OF PRIVATE SCHOOL ADMINISTRATORS (PAPSA)', 'general_description': None, 'client_government_entity': False, 'client_self_select': None, 'state': None, 'state_display': None, 'country': '', 'country_display': '* Undetermined', 'ppb_state': None, 'ppb_state_display': None, 'ppb_country': '', 'ppb_country_display': '* Undetermined', 'effective_date': '2008-02-20'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/45cedd14-7a36-433c-b128-a1276fef650f/,45cedd14-7a36-433c-b128-a1276fef650f,2@Y,2nd Quarter - Termination Amendment (No Activity),2015,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/45cedd14-7a36-433c-b128-a1276fef650f/print/,text/html,,,,,Chris Fish,2016-08-05T15:04:05.927000-04:00,2015-04-30,United States of America,,"1030 15th Street, NW",Suite 590 West,False,Washington,DC,20005,"{'id': 292573, 'url': 'https://lda.senate.gov/api/v1/registrants/292573/', 'house_registrant_id': 37315, 'name': 'MCALLISTER & QUINN, LLC', 'description': '&#226;€‹Federal and Foundation Grants and Government Relations consulting firm.', 'address_1': '1625 Eye Street, NW', 'address_2': 'Suite 750', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20006', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'BRANDI MELSCHAU', 'contact_telephone': '+1 202-296-2741', 'dt_updated': '2024-01-23T14:22:09.651063-05:00'}","{'id': 178239, 'url': 'https://lda.senate.gov/api/v1/clients/178239/', 'client_id': 1006385, 'name': 'AKONIA HOLOGRAPHICS', 'general_description': 'Manufacturing systems and materials for holography', 'client_government_entity': False, 'client_self_select': None, 'state': 'CO', 'state_display': 'Colorado', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'CO', 'ppb_state_display': 'Colorado', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2014-10-01'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/8ca37d6c-221d-4fae-be78-f8498ffcbd17/,8ca37d6c-221d-4fae-be78-f8498ffcbd17,2@Y,2nd Quarter - Termination Amendment (No Activity),2015,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/8ca37d6c-221d-4fae-be78-f8498ffcbd17/print/,text/html,,,,,Chris Fish,2016-11-29T10:10:28.187000-05:00,2015-04-01,United States of America,,"1030 15th Street, NW",Suite 590 West,False,Washington,DC,20005,"{'id': 292573, 'url': 'https://lda.senate.gov/api/v1/registrants/292573/', 'house_registrant_id': 37315, 'name': 'MCALLISTER & QUINN, LLC', 'description': '&#226;€‹Federal and Foundation Grants and Government Relations consulting firm.', 'address_1': '1625 Eye Street, NW', 'address_2': 'Suite 750', 'address_3': None, 'address_4': None, 'city': 'Washington', 'state': 'DC', 'state_display': 'District of Columbia', 'zip': '20006', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'BRANDI MELSCHAU', 'contact_telephone': '+1 202-296-2741', 'dt_updated': '2024-01-23T14:22:09.651063-05:00'}","{'id': 178062, 'url': 'https://lda.senate.gov/api/v1/clients/178062/', 'client_id': 1406, 'name': 'APPLIED MATERIALS, INC.', 'general_description': 'Semiconductor and solar equipment manufacturer', 'client_government_entity': False, 'client_self_select': None, 'state': 'CA', 'state_display': 'California', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'CA', 'ppb_state_display': 'California', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2016-07-01'}",[],[],[],[]
https://lda.senate.gov/api/v1/filings/24b06ce0-295f-46ec-aeb2-4360576fce2b/,24b06ce0-295f-46ec-aeb2-4360576fce2b,2@Y,2nd Quarter - Termination Amendment (No Activity),2015,second_quarter,2nd Quarter (Apr 1 - June 30),https://lda.senate.gov/filings/public/filing/24b06ce0-295f-46ec-aeb2-4360576fce2b/print/,text/html,,,,,Michael Meirovitz,2017-01-11T10:54:12-05:00,2015-04-01,United States of America,United States of America,8941 Jefferson Highway,Suite 200,False,Baton Rouge,LA,70809,"{'id': 400786367, 'url': 'https://lda.senate.gov/api/v1/registrants/400786367/', 'house_registrant_id': 400786367, 'name': 'TAUZIN STRATEGIC NETWORKS', 'description': 'Strategic advice.', 'address_1': '19343 E. US Hwy 57', 'address_2': None, 'address_3': None, 'address_4': None, 'city': 'Batesville', 'state': 'TX', 'state_display': 'Texas', 'zip': '78829', 'country': 'US', 'country_display': 'United States of America', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'contact_name': 'AIDAN ADAMS', 'contact_telephone': '+1 307-399-2226', 'dt_updated': '2024-01-03T14:11:10.978106-05:00'}","{'id': 195299, 'url': 'https://lda.senate.gov/api/v1/clients/195299/', 'client_id': 48, 'name': 'TAUZIN CONSULTANTS (ON BEHALF OF CURE CARE)', 'general_description': 'government relations, business development, and business incubation firm', 'client_government_entity': False, 'client_self_select': False, 'state': 'LA', 'state_display': 'Louisiana', 'country': 'US', 'country_display': 'United States of America', 'ppb_state': 'DC', 'ppb_state_display': 'District of Columbia', 'ppb_country': 'US', 'ppb_country_display': 'United States of America', 'effective_date': '2013-09-16'}",[],[],[],[]
